ITEM ID,TIME ID,TIME M ID,TIME Y ID,STATE ID,PARTY ID,FABRIC KGS,FABRIC MTRS,SOLD KGS,SOLD MTRS,RATE,AMOUNT
"KANGAROO84""BLUE",6/2019,Jun,2019,WB,"SHEW PRATAP NATHMULL Co.,",,,878.07,7000,195,231000
"KANGAROO84""BLUE",7/2019,Jul,2019,AP,"SRI BALAJI TRADING CO.,",,,500.71,4000,108,144000
"KANGAROO84""BLUE",8/2019,Aug,2019,AP,"SRI BALAJI TRADING CO.,",2539.1,20000,1200.81,9500,324,342000
"KANGAROO84""BLUE",9/2019,Sep,2019,TN,"Noor & co,",445,3494,447.01,3500,65,108500
"KKACHAPP54""BLUELight",2/2020,Feb,2020,,,8.2,250,,,,
"KKACHAPP54""BLUELight",3/2020,Mar,2020,,,771,22150,,,,
"KKACHAPP54""BLUELight",5/2020,May,2020,BH,FISHMAT AGRICULTURAL WORKS,648.5,18400,1050.47,30000,20,292500
"KKACHAPP54""BLUELight",6/2020,Jun,2020,BH,FISHMAT AGRICULTURAL WORKS,2501.66,71250,415.99,12000,21.5,128250
"KKACHAPP54""BLUELight",7/2020,Jul,2020,BH,FISHMAT AGRICULTURAL WORKS,170.3,4750,1214.65,34500,53.2,366450
"KKACHAPP54""BLUELight",8/2020,Aug,2020,WB,"SHEW PRATAP NATHMULL Co.,",,,789.22,22500,31.5,236250
"KKACHAPP54""BLUELight",11/2020,Nov,2020,WB,"SHEW PRATAP NATHMULL Co.,",,,422.325,12000,11,132000
"KKACHAPP54""BLUELight",12/2020,Dec,2020,WB,"SHEW PRATAP NATHMULL Co.,",616.4,17450,320.55,9000,20,90000
"KKACHAPP54""BLUELight",1/2021,Jan,2021,KA,SRI VENKATESHWARA FIBRE UDYOG PVT LTD.,,,420.78,12000,31,120000
"KKACHAPP54""BLUELight",2/2021,Feb,2021,,,381.8,10900,,,,
"KKACHAPP54""BLUELight",3/2021,Mar,2021,WB,"SHEW PRATAP NATHMULL Co.,",52.8,1550,419.31,12000,11.5,138000
"KKACHAPP54""BLUELight",2/2022,Feb,2022,AP,"SRI BALAJI TRADING CO.,",,,40.71,1150,11.5,13225
"KKACHAPP54""BLUELight",4/2022,Apr,2022,AS,FAIR DEAL TRADERS,,,10.2,300,11.5,3450
"KKACHAPP54""BLUELight",5/2022,May,2022,,,1315.05,35800,,,,
"KKACHAPP54""BLUELight",6/2022,Jun,2022,AS,FAIR DEAL TRADERS,126.9,3500,1431.745,39000,31.5,409500
"KKACHAPP54""BLUELight",8/2022,Aug,2022,,,901.8,25650,,,,
"KKACHAPP54""BLUELight",9/2022,Sep,2022,AP,"SRI BALAJI TRADING CO.,",175.8,5000,129.6,3600,11,39600
"KKACHAPP54""BLUELight",11/2022,Nov,2022,,,144.3,4000,,,,
"KKACHAPP54""BLUE1",10/2019,Oct,2019,,,646.5,15650,,,,
"KKACHAPP54""BLUE1",11/2019,Nov,2019,WB,"SHEW PRATAP NATHMULL Co.,",1022.9,25500,158.03,3950,20,39500
"KKACHAPP54""BLUE1",12/2019,Dec,2019,,,664.3,16400,,,,
"KKACHAPP54""BLUE1",1/2020,Jan,2020,AS,FAIR DEAL TRADERS,215.8,5200,983.553,24000,10,240000
"KKACHAPP54""BLUE1",2/2020,Feb,2020,,,763.5,19250,,,,
"KKACHAPP54""BLUE1",3/2020,Mar,2020,AS,FAIR DEAL TRADERS,847.9,20950,2406.561,60000,50,600000
"KKACHAPP54""BLUE1",5/2020,May,2020,AS,FAIR DEAL TRADERS,1097.3,27050,1372.039,33600,70,336000
"KKACHAPP54""BLUE1",6/2020,Jun,2020,AS,FAIR DEAL TRADERS,1481.3,37500,1474.82,37150,43,400875
"KKACHAPP54""BLUE1",7/2020,Jul,2020,MH,NATIONAL SYNTHETIC FISHING MATERIALS,1813.5,45650,2001.54,50400,45,562800
"KKACHAPP54""BLUE1",8/2020,Aug,2020,AS,FAIR DEAL TRADERS,2588.6,64750,1918.17,48000,55,528000
"KKACHAPP54""BLUE1",9/2020,Sep,2020,AS,FAIR DEAL TRADERS,1899,45650,2724.664,66000,79.5,748800
"KKACHAPP54""BLUE1",10/2020,Oct,2020,AS,FAIR DEAL TRADERS,2358,57100,2337.475,56400,57.5,648600
"KKACHAPP54""BLUE1",11/2020,Nov,2020,WB,"SHEW PRATAP NATHMULL Co.,",2942.7,73500,2364.088,58800,57.5,676200
"KKACHAPP54""BLUE1",12/2020,Dec,2020,AS,FAIR DEAL TRADERS,1814.4,45100,2371.152,58800,57.5,676200
"KKACHAPP54""BLUE1",1/2021,Jan,2021,AS,FAIR DEAL TRADERS,1657.1,39850,553.308,13200,11.5,151800
"KKACHAPP54""BLUE1",2/2021,Feb,2021,WB,"SHEW PRATAP NATHMULL Co.,",1945.1,46900,300.14,7200,21,75600
"KKACHAPP54""BLUE1",3/2021,Mar,2021,AS,FAIR DEAL TRADERS,2309,56550,2725.19,66000,59,777000
"KKACHAPP54""BLUE1",4/2021,Apr,2021,,,635.2,15900,,,,
"KKACHAPP54""BLUE1",5/2021,May,2021,,,441.4,11200,,,,
"KKACHAPP54""BLUE1",6/2021,Jun,2021,,,532,13450,,,,
"KKACHAPP54""BLUE1",7/2021,Jul,2021,,,353.8,8830,,,,
"KKACHAPP54""BLUE1",10/2021,Oct,2021,WB,"SHEW PRATAP NATHMULL Co.,",265.3,6600,241.35,6000,12,72000
"KKACHAPP54""BLUE1",4/2019,Apr,2019,,,738.2,18550,,,,
"KKACHAPP54""BLUE1",4/2022,Apr,2022,AS,FAIR DEAL TRADERS,140,3450,4313.212,106500,92,1224750
"KKACHAPP54""BLUE1",5/2022,May,2022,,,1005.25,25300,,,,
"KKACHAPP54""BLUE1",6/2022,Jun,2022,AS,FAIR DEAL TRADERS,431.2,10800,1575.3,39600,46,455400
"KKACHAPP54""BLUE1",7/2022,Jul,2022,,,470.9,11500,,,,
"KKACHAPP54""BLUE1",8/2022,Aug,2022,,,1601.2,39150,,,,
"KKACHAPP54""BLUE1",9/2022,Sep,2022,,,2187.6,53200,,,,
"KKACHAPP54""BLUE1",10/2022,Oct,2022,,,383.6,9700,,,,
"KKACHAPP54""BLUE1",11/2022,Nov,2022,,,604.2,15200,,,,
"KKACHAPP54""BLUE1",12/2022,Dec,2022,,,29.6,750,,,,
"KKACHAPP54""BLUE1",5/2019,May,2019,AS,FAIR DEAL TRADERS,501.5,12200,945.7,23500,17,199750
"KKACHAPP54""BLUE1",6/2019,Jun,2019,AS,FAIR DEAL TRADERS,1201.1,30200,1627.06,40800,31.5,428400
"KKACHAPP54""BLUE1",7/2019,Jul,2019,AS,FAIR DEAL TRADERS,1612.9,39950,2395.78,59600,63.5,628800
"KKACHAPP54""BLUE1",8/2019,Aug,2019,WB,"SHEW PRATAP NATHMULL Co.,",963.4,23600,833.7,20400,42,212400
"KKACHAPP54""BLUE1",9/2019,Sep,2019,WB,"SHEW PRATAP NATHMULL Co.,",,,48.08,1200,10,12000
"KNITTED27""BLUE",3/2023,Mar,2023,KA,BOSSMAN INSTRUMENT TECHNOLOGY,476.4,5567,476.4,5567,31.73,176640.91
"20MESHMQ27""WHITE",8/2019,Aug,2019,TN,ANUSH FILTERS  & FABRICS,50.8,938,50.8,938,19,17917
"KNITTED27""GREEN",3/2023,Mar,2023,KA,BOSSMAN INSTRUMENT TECHNOLOGY,476.5,5569,476.5,5569,31.73,176704.37
"KNITTED27""RED",3/2023,Mar,2023,KA,BOSSMAN INSTRUMENT TECHNOLOGY,487.6,5700,487.6,5700,31.73,180861
"KNITTED27""YELLOW",3/2023,Mar,2023,KA,BOSSMAN INSTRUMENT TECHNOLOGY,475.5,5557,475.5,5557,31.73,176323.61
"KNITTED8""Red",7/2019,Jul,2019,KA,VASAVI TRADERS,5.7,0,1.2,0,200,240
"KNITTED8""Red",8/2019,Aug,2019,TN,SATHYAMOORTHY ENTERPRISES,,,4.5,0,588,1182
"KNITTED8""Red",9/2019,Sep,2019,KA,UMESH.S,814.4,0,814.4,0,190,154736
"KNITTED60""IVORY",11/2020,Nov,2020,KA,"RUDRAPPA,",,,4,93,13.31,1237.83
"KNITTED60""S.Blue",2/2021,Feb,2021,,,3.8,140,,,,
"KNITTED60""S.Blue",7/2021,Jul,2021,KA,"RUDRAPPA,",,,2,40,21.5,860
"KNITTED60""D.GREEN",11/2019,Nov,2019,PU,GAYATHRI AGENCIES,28.8,770,28.8,770,10,7700
"KNITTED60""D.GREEN",5/2020,May,2020,UP,DAS & KUMARS,,,56.56,1484,9.5,14592
"KNITTED60""D.GREEN",9/2020,Sep,2020,TN,SATHYAMOORTHY ENTERPRISES,,,4.4,110,12,1320
"KNITTED60""D.GREEN",9/2021,Sep,2021,UP,DAS & KUMARS,,,52.52,1378,10,15460
"KNITTED60""D.GREEN",2/2022,Feb,2022,UP,DAS & KUMARS,,,100,3080,10,30800
"KNITTED60""D.GREEN",3/2022,Mar,2022,,,669.8,15808,,,,
"KNITTED60""D.GREEN",4/2022,Apr,2022,,,417.9,10013,,,,
"KNITTED60""D.GREEN",9/2019,Sep,2019,MH,YASH AGENCIES,,,3.5,90,12,1080
"KNITTED60""RED",11/2019,Nov,2019,PU,GAYATHRI AGENCIES,,,26.32,770,10,7700
"KNITTED60""RED",5/2020,May,2020,UP,DAS & KUMARS,,,156.12,4566,9.5,43377
"KNITTED60""RED",9/2020,Sep,2020,TN,SATHYAMOORTHY ENTERPRISES,,,3.6,112,12,1344
"KNITTED60""RED",12/2020,Dec,2020,UP,DAS & KUMARS,,,264.64,7646,20,76460
"KNITTED60""RED",1/2021,Jan,2021,UP,DAS & KUMARS,,,424.24,12234,30,122340
"KNITTED60""RED",5/2021,May,2021,UP,DAS & KUMARS,,,207.54,5545,10,55450
"KNITTED60""RED",10/2021,Oct,2021,UP,DAS & KUMARS,,,154.45,4313,10,43070
KNOTTEDNETTINGBLACKNET,3/2023,Mar,2023,UP,POOJA AGENCIES,17,7700,17,7700,6,46200
KNOTTEDNETTINGGREENNET,3/2023,Mar,2023,UP,POOJA AGENCIES,20,1250,20,1250,10,12500
"20MESHMQ36""WHITE",1/2022,Jan,2022,,,28.3,390,,,,
"20MESHMQ36""WHITE",2/2022,Feb,2022,AP,"SRI BALAJI TRADING CO.,",463.7,6210,339.4,4500,85,76500
"20MESHMQ36""WHITE",5/2022,May,2022,AP,"SRI BALAJI TRADING CO.,",,,159.8,2100,34,35700
"20MESHMQ36""WHITE",6/2022,Jun,2022,AP,"SRI BALAJI TRADING CO.,",324.6,4470,54.5,750,17,12750
"20MESHMQ36""WHITE",8/2022,Aug,2022,AP,"SRI BALAJI TRADING CO.,",,,106.1,1500,17,25500
"20MESHMQ36""WHITE",2/2023,Feb,2023,AP,"SRI BALAJI TRADING CO.,",51.2,690,111.5,1500,16.5,24750
"20MESHMQ36""WHITE",3/2023,Mar,2023,AP,"SRI BALAJI TRADING CO.,",105.4,1470,109.72,1500,16.5,24750
KNOTTEDNETTINGTRANSPARENTNET,3/2023,Mar,2023,KA,VISHNU METAL FINISHERS,1.5,400,1.5,400,9,3600
"KNTD60""STRIPS",10/2019,Oct,2019,MH,A.R.TRADERS,63.8,670,63.8,670,17.5,11725
LABOURCHARGES,10/2019,Oct,2019,KA,SONITE CORPORATION,,,0,6575,2,6575
LABOURCHARGES,11/2019,Nov,2019,KA,SONITE CORPORATION,,,0,21870,2.5,47634
LABOURCHARGES,12/2019,Dec,2019,KA,SONITE CORPORATION,,,0,12814,1,12814
LABOURCHARGES,1/2020,Jan,2020,KA,SONITE CORPORATION,,,0,31170,1,31170
LABOURCHARGES,2/2020,Feb,2020,KA,SONITE CORPORATION,,,0,15760,1,15760
LABOURCHARGES,3/2020,Mar,2020,KA,SONITE CORPORATION,,,0,10455,1,10455
LABOURCHARGES,5/2020,May,2020,KA,SONITE CORPORATION,,,0,9043,1,9043
LABOURCHARGES,6/2020,Jun,2020,KA,SONITE CORPORATION,,,0,21646,1,21646
LABOURCHARGES,7/2020,Jul,2020,KA,SONITE CORPORATION,,,0,3690,1,3690
LABOURCHARGES,8/2020,Aug,2020,KA,SONITE CORPORATION,,,0,14007,1,14007
LABOURCHARGES,9/2020,Sep,2020,KA,SONITE CORPORATION,,,0,0,1,13372
LABOURCHARGES,11/2020,Nov,2020,KA,SONITE CORPORATION,,,0,7341,1,7341
LABOURCHARGES,12/2020,Dec,2020,KA,SONITE CORPORATION,,,0,5111,3.5,8475
LABOURCHARGES,1/2021,Jan,2021,KA,SONITE CORPORATION,,,0,650,1.5,975
LABOURCHARGES,2/2021,Feb,2021,KA,SONITE CORPORATION,,,0,4315,1.5,6472.5
LABOURCHARGES,4/2019,Apr,2019,KA,SONITE CORPORATION,,,0,0,1,6950
LABOURCHARGES,5/2019,May,2019,KA,SONITE CORPORATION,,,0,0,1,13064
LABOURCHARGES,7/2019,Jul,2019,KA,SONITE CORPORATION,,,0,21854,2,21854
LABOURCHARGES,9/2019,Sep,2019,KA,SONITE CORPORATION,,,0,3500,1,3500
LLDPE-F20S009-HDPE,8/2021,Aug,2021,KA,AGRO SHADE NETS,,,1000,1000,100,100000
"LOTUS54""B.PINK",10/2019,Oct,2019,WB,"ANANTADEB MADANMOHAN & CO.,",,,320.35,6250,188.25,73625
"LOTUS54""B.PINK",11/2019,Nov,2019,WB,"SRILAL PACHISIA & Co.,",577,12038,237.75,4800,131.25,57225
"LOTUS54""B.PINK",12/2019,Dec,2019,WB,"SRILAL PACHISIA & Co.,",399.2,7850,331.51,6750,71.5,80125
"LOTUS54""B.PINK",1/2020,Jan,2020,GJ,GUGANRAM SATNARAIN,19.8,400,127.65,2550,48,30600
"LOTUS54""B.PINK",2/2020,Feb,2020,WB,"SRILAL PACHISIA & Co.,",258.5,5300,58.19,1200,24,14400
"LOTUS54""B.PINK",3/2020,Mar,2020,WB,"SRILAL PACHISIA & Co.,",51.6,1000,460.875,9300,204.25,112087.5
"LOTUS54""B.PINK",5/2020,May,2020,WB,"SHEW PRATAP NATHMULL Co.,",,,75.78,1500,12.75,19125
"LOTUS54""B.PINK",6/2020,Jun,2020,GJ,GUGANRAM SATNARAIN,,,251.98,5050,94,67675
"LOTUS54""B.PINK",7/2020,Jul,2020,WB,"ANANTADEB MADANMOHAN & CO.,",200.6,3917,203.132,4050,54,54675
"LOTUS54""B.PINK",8/2020,Aug,2020,WB,"SRILAL PACHISIA & Co.,",281.7,5852,466.535,9400,135.75,127650
"LOTUS54""B.PINK",9/2020,Sep,2020,GJ,GUGANRAM SATNARAIN,217.4,4315,72.02,1400,28,19600
"LOTUS54""B.PINK",10/2020,Oct,2020,WB,"ANANTADEB MADANMOHAN & CO.,",523.4,10537,214.914,4200,98,58800
"LOTUS54""B.PINK",11/2020,Nov,2020,WB,"SHEW PRATAP NATHMULL Co.,",491,9900,290.302,5800,108,78800
"LOTUS54""B.PINK",12/2020,Dec,2020,GJ,GUGANRAM SATNARAIN,75.4,1551,191.07,3850,70,53900
"LOTUS54""B.PINK",1/2021,Jan,2021,GJ,GUGANRAM SATNARAIN,,,172.7,3450,56,48300
"LOTUS54""B.PINK",2/2021,Feb,2021,WB,"SRILAL PACHISIA & Co.,",316.2,6143,359.677,7200,134,98100
"LOTUS54""B.PINK",3/2021,Mar,2021,GJ,GUGANRAM SATNARAIN,330.6,6807,492.91,9750,129.5,140500
"LOTUS54""B.PINK",4/2021,Apr,2021,WB,"SRILAL PACHISIA & Co.,",245.5,4804,212.69,4300,73,62850
"LOTUS54""B.PINK",5/2021,May,2021,WB,"SHEW PRATAP NATHMULL Co.,",95.5,1863,153.82,3000,60,45000
"LOTUS54""B.PINK",6/2021,Jun,2021,WB,"ANANTADEB MADANMOHAN & CO.,",,,82.22,1600,75,24000
"LOTUS54""B.PINK",7/2021,Jul,2021,WB,"ANANTADEB MADANMOHAN & CO.,",229.7,4371,220.25,4200,90,63000
"LOTUS54""B.PINK",8/2021,Aug,2021,WB,"ANANTADEB MADANMOHAN & CO.,",734.6,14382,552.23,10700,225,160500
"LOTUS54""B.PINK",9/2021,Sep,2021,WB,"ANANTADEB MADANMOHAN & CO.,",847.9,16656,281.42,5550,120,83250
"LOTUS54""B.PINK",10/2021,Oct,2021,WB,"SRILAL PACHISIA & Co.,",415.1,8331,99.05,1950,45,29250
"LOTUS54""B.PINK",11/2021,Nov,2021,WB,"ANANTADEB MADANMOHAN & CO.,",360.8,7078,298.2,5850,90,87750
"LOTUS54""B.PINK",12/2021,Dec,2021,WB,"SRILAL PACHISIA & Co.,",,,201.06,4000,60,60000
"LOTUS54""B.PINK",1/2022,Jan,2022,WB,"SRILAL PACHISIA & Co.,",,,276.53,5400,90,81000
"LOTUS54""B.PINK",2/2022,Feb,2022,WB,"ANANTADEB MADANMOHAN & CO.,",,,252.06,4950,85.5,73350
"LOTUS54""B.PINK",3/2022,Mar,2022,WB,"SRILAL PACHISIA & Co.,",100,1950,45.42,900,30,13500
"LOTUS54""B.PINK",4/2019,Apr,2019,WB,"ANANTADEB MADANMOHAN & CO.,",446.6,8750,227.08,4350,60,52200
"LOTUS54""B.PINK",4/2022,Apr,2022,WB,"SRILAL PACHISIA & Co.,",228.8,4450,381.63,7500,195,112500
"LOTUS54""B.PINK",5/2022,May,2022,WB,"SRILAL PACHISIA & Co.,",132.9,2650,37.89,750,15,11250
"LOTUS54""B.PINK",6/2022,Jun,2022,WB,"SRILAL PACHISIA & Co.,",196.9,3850,51.26,1000,15,15000
"LOTUS54""B.PINK",7/2022,Jul,2022,WB,"SRILAL PACHISIA & Co.,",,,60.88,1200,30,18000
"LOTUS54""B.PINK",8/2022,Aug,2022,,,358.3,6550,,,,
"LOTUS54""B.PINK",9/2022,Sep,2022,WB,"SRILAL PACHISIA & Co.,",207,3850,60.98,1200,27,16200
"LOTUS54""B.PINK",10/2022,Oct,2022,WB,"SRILAL PACHISIA & Co.,",294.6,5450,178.18,3300,69,45450
"LOTUS54""B.PINK",11/2022,Nov,2022,KA,SRI VENKATESHWARA FIBRE UDYOG PVT LTD.,99.5,1850,57.55,1100,41,14900
"LOTUS54""B.PINK",12/2022,Dec,2022,WB,"ANANTADEB MADANMOHAN & CO.,",71.3,1338,202.39,3950,78,51350
"LOTUS54""B.PINK",1/2023,Jan,2023,KA,SRI VENKATESHWARA FIBRE UDYOG PVT LTD.,,,47.37,900,26,11700
"LOTUS54""B.PINK",5/2019,May,2019,GJ,GUGANRAM SATNARAIN,506.6,10100,421.655,8250,136.5,102000
"LOTUS54""B.PINK",2/2023,Feb,2023,WB,"SRILAL PACHISIA & Co.,",,,269.92,5200,65.5,67825
"LOTUS54""B.PINK",3/2023,Mar,2023,WB,"SRILAL PACHISIA & Co.,",,,173.34,3250,52,42250
"LOTUS54""B.PINK",6/2019,Jun,2019,WB,"ANANTADEB MADANMOHAN & CO.,",46.3,950,515.845,10300,185,126925
"LOTUS54""B.PINK",7/2019,Jul,2019,WB,"SRILAL PACHISIA & Co.,",370.7,7550,186.355,3800,61.25,46550
"LOTUS54""B.PINK",8/2019,Aug,2019,,,299,5959,,,,
"LOTUS54""B.PINK",9/2019,Sep,2019,GJ,GUGANRAM SATNARAIN,684,13480,435.765,8600,110.25,105350
"LOTUS54""BLUE",8/2021,Aug,2021,WB,"SHEW PRATAP NATHMULL Co.,",602.5,11359,377.26,7100,60,106500
"LOTUS54""BLUE",10/2021,Oct,2021,WB,"SRILAL PACHISIA & Co.,",,,106.15,2000,15,30000
"LOTUS54""BLUE",2/2022,Feb,2022,KA,SRI VENKATESHWARA FIBRE UDYOG PVT LTD.,,,21.2,400,25.5,5100
"LOTUS54""BLUE",4/2022,Apr,2022,OD,RAGHUNATH AGARWALA,,,100.93,1900,89.6,28340
"LOTUS54""BLUE",5/2022,May,2022,AP,KANAKA DURGA GENERAL STORES,,,15.9,300,58,4350
"LOTUS54""BLUE",7/2022,Jul,2022,,,32.03,600,,,,
"LOTUS54""IVORY",12/2021,Dec,2021,WB,"SRILAL PACHISIA & Co.,",177.5,3450,26.275,500,15,7500
"LOTUS54""IVORY",1/2022,Jan,2022,WB,"SRILAL PACHISIA & Co.,",319,6000,161.42,3100,75,46500
"LOTUS54""IVORY",2/2022,Feb,2022,WB,"ANANTADEB MADANMOHAN & CO.,",,,124.465,2400,45,36000
"LOTUS54""IVORY",3/2022,Mar,2022,WB,"SRILAL PACHISIA & Co.,",,,44.99,850,30,12750
"LOTUS54""IVORY",4/2022,Apr,2022,WB,"SRILAL PACHISIA & Co.,",321.6,6050,210.37,4000,150,60000
"LOTUS54""IVORY",5/2022,May,2022,WB,"SRILAL PACHISIA & Co.,",337.5,6500,29.46,550,45,9000
"LOTUS54""IVORY",6/2022,Jun,2022,,,10.5,200,,,,
"LOTUS54""IVORY",7/2022,Jul,2022,WB,"SRILAL PACHISIA & Co.,",,,43.84,850,60,13500
"LOTUS54""IVORY",9/2022,Sep,2022,WB,"SRILAL PACHISIA & Co.,",221.8,4350,42.23,800,27,10800
"LOTUS54""IVORY",10/2022,Oct,2022,WB,"SRILAL PACHISIA & Co.,",117.3,2250,112.825,2200,69,30300
"LOTUS54""IVORY",11/2022,Nov,2022,KA,SRI VENKATESHWARA FIBRE UDYOG PVT LTD.,,,46.89,900,41,12100
"LOTUS54""IVORY",12/2022,Dec,2022,WB,"ANANTADEB MADANMOHAN & CO.,",,,46.58,900,39,11700
"LOTUS54""IVORY",1/2023,Jan,2023,KA,SRI VENKATESHWARA FIBRE UDYOG PVT LTD.,,,30.92,600,26,7800
"LOTUS54""IVORY",2/2023,Feb,2023,WB,"ANANTADEB MADANMOHAN & CO.,",,,146.56,2800,52.5,36550
"LOTUS54""IVORY",3/2023,Mar,2023,WB,"ANANTADEB MADANMOHAN & CO.,",,,25.58,500,13,6500
"LOTUS54""LSGREEN",10/2019,Oct,2019,WB,"ANANTADEB MADANMOHAN & CO.,",493.5,9907,450.8,8750,188.25,103125
"LOTUS54""LSGREEN",11/2019,Nov,2019,WB,"SRILAL PACHISIA & Co.,",937.3,18700,458.365,9150,131.25,109387.5
"LOTUS54""LSGREEN",12/2019,Dec,2019,WB,"SRILAL PACHISIA & Co.,",1007.1,19100,602.72,11750,83.5,139750
"LOTUS54""LSGREEN",1/2020,Jan,2020,GJ,GUGANRAM SATNARAIN,1378.3,26717,269.91,5250,48,63000
"LOTUS54""LSGREEN",2/2020,Feb,2020,WB,"SRILAL PACHISIA & Co.,",776.1,14889,102.636,2000,24,24000
"LOTUS54""LSGREEN",3/2020,Mar,2020,WB,"SRILAL PACHISIA & Co.,",4.8,94,791.62,15500,204.25,186812.5
"LOTUS54""LSGREEN",5/2020,May,2020,WB,"SHEW PRATAP NATHMULL Co.,",,,128.51,2500,12.75,31875
"LOTUS54""LSGREEN",6/2020,Jun,2020,GJ,GUGANRAM SATNARAIN,,,744.98,14750,107.5,198625
"LOTUS54""LSGREEN",7/2020,Jul,2020,WB,"ANANTADEB MADANMOHAN & CO.,",,,581.63,11100,54,149850
"LOTUS54""LSGREEN",8/2020,Aug,2020,WB,"SRILAL PACHISIA & Co.,",,,837.15,15800,135.75,214237.5
"LOTUS54""LSGREEN",9/2020,Sep,2020,WB,"SRILAL PACHISIA & Co.,",243,4766,328.6,6300,83,87600
"LOTUS54""LSGREEN",10/2020,Oct,2020,WB,"ANANTADEB MADANMOHAN & CO.,",561.8,10618,352.41,6800,98,95200
"LOTUS54""LSGREEN",11/2020,Nov,2020,WB,"SHEW PRATAP NATHMULL Co.,",633.8,12011,345.5,6500,108,88600
"LOTUS54""LSGREEN",12/2020,Dec,2020,GJ,GUGANRAM SATNARAIN,93.8,1783,323.72,6150,70,86100
"LOTUS54""LSGREEN",1/2021,Jan,2021,GJ,GUGANRAM SATNARAIN,18.3,350,385.718,7300,56,102200
"LOTUS54""LSGREEN",2/2021,Feb,2021,WB,"SRILAL PACHISIA & Co.,",395.9,7700,690.23,13200,134,179400
"LOTUS54""LSGREEN",3/2021,Mar,2021,GJ,GUGANRAM SATNARAIN,766.5,15336,753.05,15000,129.5,216000
"LOTUS54""LSGREEN",4/2021,Apr,2021,WB,"SRILAL PACHISIA & Co.,",465.4,8950,406.46,7900,148,116850
"LOTUS54""LSGREEN",5/2021,May,2021,WB,"SHEW PRATAP NATHMULL Co.,",431.9,8300,302.965,5800,120,87000
"LOTUS54""LSGREEN",6/2021,Jun,2021,WB,"ANANTADEB MADANMOHAN & CO.,",375.9,7300,318.995,6200,120,93000
"LOTUS54""LSGREEN",7/2021,Jul,2021,WB,"ANANTADEB MADANMOHAN & CO.,",325.4,6400,515.905,10000,150,150000
"LOTUS54""LSGREEN",8/2021,Aug,2021,WB,"ANANTADEB MADANMOHAN & CO.,",1104.5,21855,865.735,17200,225,258000
"LOTUS54""LSGREEN",9/2021,Sep,2021,WB,"ANANTADEB MADANMOHAN & CO.,",1693.8,33756,563.9,11100,120,166500
"LOTUS54""LSGREEN",10/2021,Oct,2021,WB,"SRILAL PACHISIA & Co.,",169.3,3364,195.57,3900,45,58500
"LOTUS54""LSGREEN",11/2021,Nov,2021,WB,"ANANTADEB MADANMOHAN & CO.,",143.5,2932,584.772,11700,90,175500
"LOTUS54""LSGREEN",12/2021,Dec,2021,WB,"SRILAL PACHISIA & Co.,",948.3,18700,349.15,7000,60,105000
"LOTUS54""LSGREEN",1/2022,Jan,2022,WB,"SRILAL PACHISIA & Co.,",676,12865,469.05,9250,90,138750
"LOTUS54""LSGREEN",2/2022,Feb,2022,WB,"ANANTADEB MADANMOHAN & CO.,",93.7,1812,434.892,8500,85.5,124800
"LOTUS54""LSGREEN",3/2022,Mar,2022,WB,"SRILAL PACHISIA & Co.,",,,91.354,1800,30,27000
"LOTUS54""LSGREEN",4/2019,Apr,2019,WB,"ANANTADEB MADANMOHAN & CO.,",5,100,418.41,7950,72,95400
"LOTUS54""LSGREEN",4/2022,Apr,2022,WB,"SRILAL PACHISIA & Co.,",,,737.772,14500,195,217500
"LOTUS54""LSGREEN",5/2022,May,2022,WB,"SRILAL PACHISIA & Co.,",,,62.88,1250,15,18750
"LOTUS54""LSGREEN",6/2022,Jun,2022,WB,"SRILAL PACHISIA & Co.,",333,6000,65.61,1250,15,18750
"LOTUS54""LSGREEN",7/2022,Jul,2022,WB,"SRILAL PACHISIA & Co.,",760.2,13550,104.84,2000,30,30000
"LOTUS54""LSGREEN",9/2022,Sep,2022,WB,"SRILAL PACHISIA & Co.,",,,104.84,2000,27,27000
"LOTUS54""LSGREEN",10/2022,Oct,2022,WB,"SRILAL PACHISIA & Co.,",,,308.3,5500,69,75750
"LOTUS54""LSGREEN",11/2022,Nov,2022,KA,SRI VENKATESHWARA FIBRE UDYOG PVT LTD.,985.7,19300,119.89,2250,41,30250
"LOTUS54""LSGREEN",12/2022,Dec,2022,WB,"ANANTADEB MADANMOHAN & CO.,",,,368.45,6750,78,87750
"LOTUS54""LSGREEN",1/2023,Jan,2023,KA,SRI VENKATESHWARA FIBRE UDYOG PVT LTD.,,,80.37,1500,26,19500
"LOTUS54""LSGREEN",5/2019,May,2019,GJ,GUGANRAM SATNARAIN,723.2,13800,645.28,12300,136.5,152250
"LOTUS54""LSGREEN",2/2023,Feb,2023,WB,"SRILAL PACHISIA & Co.,",,,442.148,8250,65.5,107625
"LOTUS54""LSGREEN",3/2023,Mar,2023,WB,"SRILAL PACHISIA & Co.,",,,227.072,4250,52,55250
"LOTUS54""LSGREEN",6/2019,Jun,2019,WB,"ANANTADEB MADANMOHAN & CO.,",567.02,10650,569.11,10800,185,133425
"LOTUS54""LSGREEN",7/2019,Jul,2019,WB,"SRILAL PACHISIA & Co.,",277.5,5200,214.845,4050,61.25,49612.5
"LOTUS54""LSGREEN",8/2019,Aug,2019,WB,"SRILAL PACHISIA & Co.,",389.9,7586,50.72,1000,12.25,12250
