ITEM ID,TIME ID,TIME M ID,TIME Y ID,STATE ID,PARTY ID,FABRIC KGS,FABRIC MTRS,SOLD KGS,SOLD MTRS,RATE,AMOUNT,O U P
292,10/2019,10,1,7,37,,,0,6575,2,6575,0
292,11/2019,11,1,7,37,,,0,21870,2.5,47634,0
292,12/2019,12,1,7,37,,,0,12814,1,12814,0
292,1/2020,1,2,7,37,,,0,31170,1,31170,0
292,2/2020,2,2,7,37,,,0,15760,1,15760,0
292,3/2020,3,2,7,37,,,0,10455,1,10455,0
292,5/2020,5,2,7,37,,,0,9043,1,9043,0
292,6/2020,6,2,7,37,,,0,21646,1,21646,0
292,7/2020,7,2,7,37,,,0,3690,1,3690,0
292,8/2020,8,2,7,37,,,0,14007,1,14007,0
292,9/2020,9,2,7,37,,,0,0,1,13372,0
292,11/2020,11,2,7,37,,,0,7341,1,7341,0
292,12/2020,12,2,7,37,,,0,5111,3.5,8475,0
292,1/2021,1,3,7,37,,,0,650,1.5,975,0
292,2/2021,2,3,7,37,,,0,4315,1.5,6472.5,0
292,4/2019,4,1,7,37,,,0,0,1,6950,0
292,5/2019,5,1,7,37,,,0,0,1,13064,0
292,7/2019,7,1,7,37,,,0,21854,2,21854,0
292,9/2019,9,1,7,37,,,0,3500,1,3500,0
293,8/2021,8,3,7,22,,,1000,1000,100,100000,-1000
294,10/2019,10,1,17,81,,,320.35,6250,188.25,73625,-320.35
294,11/2019,11,1,17,83,577,12038,237.75,4800,131.25,57225,339.25
294,12/2019,12,1,17,83,399.2,7850,331.51,6750,71.5,80125,67.69
294,1/2020,1,2,6,19,19.8,400,127.65,2550,48,30600,-107.85
294,2/2020,2,2,17,83,258.5,5300,58.19,1200,24,14400,200.31
294,3/2020,3,2,17,83,51.6,1000,460.875,9300,204.25,112087.5,-409.275
294,5/2020,5,2,17,82,,,75.78,1500,12.75,19125,-75.78
294,6/2020,6,2,6,19,,,251.98,5050,94,67675,-251.98
294,7/2020,7,2,17,81,200.6,3917,203.132,4050,54,54675,-2.532
294,8/2020,8,2,17,83,281.7,5852,466.535,9400,135.75,127650,-184.835
294,9/2020,9,2,6,19,217.4,4315,72.02,1400,28,19600,145.38
294,10/2020,10,2,17,81,523.4,10537,214.914,4200,98,58800,308.486
294,11/2020,11,2,17,82,491,9900,290.302,5800,108,78800,200.698
294,12/2020,12,2,6,19,75.4,1551,191.07,3850,70,53900,-115.67
294,1/2021,1,3,6,19,,,172.7,3450,56,48300,-172.7
294,2/2021,2,3,17,83,316.2,6143,359.677,7200,134,98100,-43.477
294,3/2021,3,3,6,19,330.6,6807,492.91,9750,129.5,140500,-162.31
294,4/2021,4,3,17,83,245.5,4804,212.69,4300,73,62850,32.81
294,5/2021,5,3,17,82,95.5,1863,153.82,3000,60,45000,-58.32
294,6/2021,6,3,17,81,,,82.22,1600,75,24000,-82.22
294,7/2021,7,3,17,81,229.7,4371,220.25,4200,90,63000,9.45
294,8/2021,8,3,17,81,734.6,14382,552.23,10700,225,160500,182.37
294,9/2021,9,3,17,81,847.9,16656,281.42,5550,120,83250,566.48
294,10/2021,10,3,17,83,415.1,8331,99.05,1950,45,29250,316.05
294,11/2021,11,3,17,81,360.8,7078,298.2,5850,90,87750,62.6
294,12/2021,12,3,17,83,,,201.06,4000,60,60000,-201.06
294,1/2022,1,4,17,83,,,276.53,5400,90,81000,-276.53
294,2/2022,2,4,17,81,,,252.06,4950,85.5,73350,-252.06
294,3/2022,3,4,17,83,100,1950,45.42,900,30,13500,54.58
294,4/2019,4,1,17,81,446.6,8750,227.08,4350,60,52200,219.52
294,4/2022,4,4,17,83,228.8,4450,381.63,7500,195,112500,-152.83
294,5/2022,5,4,17,83,132.9,2650,37.89,750,15,11250,95.01
294,6/2022,6,4,17,83,196.9,3850,51.26,1000,15,15000,145.64
294,7/2022,7,4,17,83,,,60.88,1200,30,18000,-60.88
294,8/2022,8,4,,,358.3,6550,,,,,358.3
294,9/2022,9,4,17,83,207,3850,60.98,1200,27,16200,146.02
294,10/2022,10,4,17,83,294.6,5450,178.18,3300,69,45450,116.42
294,11/2022,11,4,7,38,99.5,1850,57.55,1100,41,14900,41.95
294,12/2022,12,4,17,81,71.3,1338,202.39,3950,78,51350,-131.09
294,1/2023,1,5,7,38,,,47.37,900,26,11700,-47.37
294,5/2019,5,1,6,19,506.6,10100,421.655,8250,136.5,102000,84.945
294,2/2023,2,5,17,83,,,269.92,5200,65.5,67825,-269.92
294,3/2023,3,5,17,83,,,173.34,3250,52,42250,-173.34
294,6/2019,6,1,17,81,46.3,950,515.845,10300,185,126925,-469.545
294,7/2019,7,1,17,83,370.7,7550,186.355,3800,61.25,46550,184.345
294,8/2019,8,1,,,299,5959,,,,,299
294,9/2019,9,1,6,19,684,13480,435.765,8600,110.25,105350,248.235
295,8/2021,8,3,17,82,602.5,11359,377.26,7100,60,106500,225.24
295,10/2021,10,3,17,83,,,106.15,2000,15,30000,-106.15
295,2/2022,2,4,7,38,,,21.2,400,25.5,5100,-21.2
295,4/2022,4,4,11,62,,,100.93,1900,89.6,28340,-100.93
295,5/2022,5,4,1,3,,,15.9,300,58,4350,-15.9
295,7/2022,7,4,,,32.03,600,,,,,32.03
296,12/2021,12,3,17,83,177.5,3450,26.275,500,15,7500,151.225
296,1/2022,1,4,17,83,319,6000,161.42,3100,75,46500,157.58
296,2/2022,2,4,17,81,,,124.465,2400,45,36000,-124.465
296,3/2022,3,4,17,83,,,44.99,850,30,12750,-44.99
296,4/2022,4,4,17,83,321.6,6050,210.37,4000,150,60000,111.23
296,5/2022,5,4,17,83,337.5,6500,29.46,550,45,9000,308.04
296,6/2022,6,4,,,10.5,200,,,,,10.5
296,7/2022,7,4,17,83,,,43.84,850,60,13500,-43.84
296,9/2022,9,4,17,83,221.8,4350,42.23,800,27,10800,179.57
296,10/2022,10,4,17,83,117.3,2250,112.825,2200,69,30300,4.475
296,11/2022,11,4,7,38,,,46.89,900,41,12100,-46.89
296,12/2022,12,4,17,81,,,46.58,900,39,11700,-46.58
296,1/2023,1,5,7,38,,,30.92,600,26,7800,-30.92
296,2/2023,2,5,17,81,,,146.56,2800,52.5,36550,-146.56
296,3/2023,3,5,17,81,,,25.58,500,13,6500,-25.58
297,10/2019,10,1,17,81,493.5,9907,450.8,8750,188.25,103125,42.7
297,11/2019,11,1,17,83,937.3,18700,458.365,9150,131.25,109387.5,478.935
297,12/2019,12,1,17,83,1007.1,19100,602.72,11750,83.5,139750,404.38
297,1/2020,1,2,6,19,1378.3,26717,269.91,5250,48,63000,1108.39
297,2/2020,2,2,17,83,776.1,14889,102.636,2000,24,24000,673.464
297,3/2020,3,2,17,83,4.8,94,791.62,15500,204.25,186812.5,-786.82
297,5/2020,5,2,17,82,,,128.51,2500,12.75,31875,-128.51
297,6/2020,6,2,6,19,,,744.98,14750,107.5,198625,-744.98
297,7/2020,7,2,17,81,,,581.63,11100,54,149850,-581.63
297,8/2020,8,2,17,83,,,837.15,15800,135.75,214237.5,-837.15
297,9/2020,9,2,17,83,243,4766,328.6,6300,83,87600,-85.6
297,10/2020,10,2,17,81,561.8,10618,352.41,6800,98,95200,209.39
297,11/2020,11,2,17,82,633.8,12011,345.5,6500,108,88600,288.3
297,12/2020,12,2,6,19,93.8,1783,323.72,6150,70,86100,-229.92
297,1/2021,1,3,6,19,18.3,350,385.718,7300,56,102200,-367.418
297,2/2021,2,3,17,83,395.9,7700,690.23,13200,134,179400,-294.33
297,3/2021,3,3,6,19,766.5,15336,753.05,15000,129.5,216000,13.45
297,4/2021,4,3,17,83,465.4,8950,406.46,7900,148,116850,58.94
297,5/2021,5,3,17,82,431.9,8300,302.965,5800,120,87000,128.935
297,6/2021,6,3,17,81,375.9,7300,318.995,6200,120,93000,56.905
297,7/2021,7,3,17,81,325.4,6400,515.905,10000,150,150000,-190.505
297,8/2021,8,3,17,81,1104.5,21855,865.735,17200,225,258000,238.765
297,9/2021,9,3,17,81,1693.8,33756,563.9,11100,120,166500,1129.9
297,10/2021,10,3,17,83,169.3,3364,195.57,3900,45,58500,-26.27
297,11/2021,11,3,17,81,143.5,2932,584.772,11700,90,175500,-441.272
297,12/2021,12,3,17,83,948.3,18700,349.15,7000,60,105000,599.15
297,1/2022,1,4,17,83,676,12865,469.05,9250,90,138750,206.95
297,2/2022,2,4,17,81,93.7,1812,434.892,8500,85.5,124800,-341.192
297,3/2022,3,4,17,83,,,91.354,1800,30,27000,-91.354
297,4/2019,4,1,17,81,5,100,418.41,7950,72,95400,-413.41
297,4/2022,4,4,17,83,,,737.772,14500,195,217500,-737.772
297,5/2022,5,4,17,83,,,62.88,1250,15,18750,-62.88
297,6/2022,6,4,17,83,333,6000,65.61,1250,15,18750,267.39
297,7/2022,7,4,17,83,760.2,13550,104.84,2000,30,30000,655.36
297,9/2022,9,4,17,83,,,104.84,2000,27,27000,-104.84
297,10/2022,10,4,17,83,,,308.3,5500,69,75750,-308.3
297,11/2022,11,4,7,38,985.7,19300,119.89,2250,41,30250,865.81
297,12/2022,12,4,17,81,,,368.45,6750,78,87750,-368.45
297,1/2023,1,5,7,38,,,80.37,1500,26,19500,-80.37
297,5/2019,5,1,6,19,723.2,13800,645.28,12300,136.5,152250,77.92
297,2/2023,2,5,17,83,,,442.148,8250,65.5,107625,-442.148
297,3/2023,3,5,17,83,,,227.072,4250,52,55250,-227.072
297,6/2019,6,1,17,81,567.02,10650,569.11,10800,185,133425,-2.09
297,7/2019,7,1,17,83,277.5,5200,214.845,4050,61.25,49612.5,62.655
297,8/2019,8,1,17,83,389.9,7586,50.72,1000,12.25,12250,339.18
297,9/2019,9,1,6,19,615.7,11917,511.03,9600,110.25,117600,104.67
298,10/2019,10,1,11,61,76,1400,49.2,1000,14,14000,26.8
298,11/2019,11,1,17,83,902.6,17750,353.394,7000,37,87000,549.206
298,2/2020,2,2,11,62,,,102.46,2000,14,28000,-102.46
298,5/2020,5,2,11,61,,,1332.696,26000,27.25,359500,-1332.696
298,7/2020,7,2,17,81,,,47.886,900,13.5,12150,-47.886
298,4/2019,4,1,17,82,531.4,10300,207.73,4000,24,48000,323.67
298,5/2019,5,1,17,82,747,14500,769.83,15000,62.5,187500,-22.83
298,6/2019,6,1,17,82,995.65,19750,1016.182,20000,86.75,248500,-20.532
298,7/2019,7,1,17,82,844.1,16200,618.73,12000,50,150000,225.37
298,8/2019,8,1,,,270.2,5400,,,,,270.2
298,9/2019,9,1,,,120.1,2450,,,,,120.1
299,10/2019,10,1,,,132,2650,,,,,132
299,11/2019,11,1,17,83,164.8,3300,104.9,2100,95.5,25125,59.9
299,6/2020,6,2,17,82,,,89.707,1800,54,24300,-89.707
299,7/2020,7,2,17,81,,,97.49,1950,27,26325,-97.49
299,8/2020,8,2,17,83,,,22.37,450,27,6075,-22.37
299,10/2022,10,4,,,86.2,1600,,,,,86.2
299,11/2022,11,4,17,83,89.2,1700,26.87,500,13,6500,62.33
299,12/2022,12,4,7,38,,,21.08,400,26,5200,-21.08
299,3/2023,3,5,17,82,,,52,1000,26,13000,-52
3,2/2020,2,2,4,11,,,1222.1,1222.1,140,171094,-1222.1
30,10/2019,10,1,12,63,428.6,5040,104,1200,16,19200,324.6
30,11/2019,11,1,17,81,,,308.6,3600,45,54000,-308.6
30,12/2019,12,1,12,63,,,103.36,1200,16,19200,-103.36
30,1/2020,1,2,4,11,319.2,3330,498.98,5400,47,82800,-179.78
30,2/2020,2,2,17,81,806.2,9000,812.75,9000,61,135600,-6.55
30,3/2020,3,2,11,61,1616,16200,296.01,3000,32,48000,1319.99
30,5/2020,5,2,11,61,,,972.89,9600,65,155400,-972.89
30,6/2020,6,2,11,61,2442.1,27720,2120.22,22800,128,363600,321.88
30,7/2020,7,2,17,82,3508.1,41550,798.73,9600,48,154800,2709.37
30,8/2020,8,2,11,61,750.2,8910,1862.62,21600,110,337800,-1112.42
30,9/2020,9,2,1,3,1306.9,15140,440.72,5190,60,99150,866.18
30,10/2020,10,2,10,59,896.5,9900,1586.3,17400,76,262800,-689.8
30,11/2020,11,2,1,5,270.8,2850,1332.78,15600,74,285600,-1061.98
30,12/2020,12,2,,,1246.2,14250,,,,,1246.2
30,1/2021,1,3,7,38,,,1112.93,12240,101,192000,-1112.93
30,2/2021,2,3,1,3,1014.9,12000,643.49,7440,56,120000,371.41
30,3/2021,3,3,17,81,2152.4,17250,1533.23,18000,93,279000,619.17
30,4/2021,4,3,11,62,3320.8,39690,2101.76,24600,146,399600,1219.04
30,5/2021,5,3,17,82,3424,40740,563.94,6600,48,105600,2860.06
30,6/2021,6,3,11,62,2886.3,36450,4839.58,57000,132,926400,-1953.28
30,7/2021,7,3,17,82,90,1050,1095.67,13200,81,212400,-1005.67
30,8/2021,8,3,17,81,1836.3,21480,1960.9,23400,126,372000,-124.6
30,9/2021,9,3,17,81,3518.9,42930,3866.5,46200,112,739200,-347.6
30,10/2021,10,3,11,62,2289.4,26100,807.15,9600,69,160200,1482.25
30,11/2021,11,3,17,81,1582.7,18150,484,6000,16,96000,1098.7
30,12/2021,12,3,14,69,2621,31800,3272.58,38400,147,623400,-651.58
30,1/2022,1,4,17,81,251.9,2670,1474.99,17400,82,284400,-1223.09
30,2/2022,2,4,17,81,,,2196.41,25200,129,405600,-2196.41
30,3/2022,3,4,14,69,790.5,9480,148.53,1800,17,30600,641.97
30,4/2019,4,1,11,61,,,527.4,6000,32,96000,-527.4
30,4/2022,4,4,11,62,2668.6,31020,1710.27,20100,100,330600,958.33
30,5/2022,5,4,14,69,994.8,11400,1690.81,19800,128,448800,-696.01
30,6/2022,6,4,14,69,1968,23700,481.2,5400,49,89400,1486.8
30,7/2022,7,4,14,69,1677.3,18960,2755.77,32400,150,531600,-1078.47
30,8/2022,8,4,11,62,2196.9,23520,1359.8,14400,34,235200,837.1
30,9/2022,9,4,11,61,792.2,8790,847.8,9000,82,150000,-55.6
30,10/2022,10,4,14,69,,,549.52,6000,17,102000,-549.52
30,11/2022,11,4,11,62,506.1,5760,211.2,2400,34,40800,294.9
30,12/2022,12,4,,,138,1590,,,,,138
30,1/2023,1,5,17,82,168.5,2010,679.6,7800,81,125400,-511.1
30,2/2023,2,5,11,62,608.6,7020,105.3,1200,17,20400,503.3
30,3/2023,3,5,17,81,993.3,11280,275.1,3000,16,48000,718.2
30,6/2019,6,1,17,81,,,1048.8,12000,120,180000,-1048.8
30,7/2019,7,1,,,322.6,3750,,,,,322.6
30,8/2019,8,1,17,81,1133,13500,808.3,9600,30,144000,324.7
30,9/2019,9,1,17,81,,,509,6000,75,90000,-509
300,10/2019,10,1,17,81,339.8,6550,316.16,6250,188.25,73625,23.64
300,11/2019,11,1,17,83,381.4,7354,249.13,4800,131.25,57225,132.27
300,12/2019,12,1,17,83,457,8750,297.631,5750,71.5,68375,159.369
300,1/2020,1,2,6,19,2.6,50,176.69,3400,48,40800,-174.09
300,2/2020,2,2,17,83,333.8,6350,83.49,1600,24,19200,250.31
300,3/2020,3,2,17,83,,,646.85,12400,204.25,149450,-646.85
300,5/2020,5,2,17,82,,,104.54,2000,12.75,25500,-104.54
300,6/2020,6,2,6,19,,,258.76,5050,94,67675,-258.76
300,7/2020,7,2,17,81,186.5,3368,151.26,2850,40.5,38475,35.24
300,8/2020,8,2,17,83,375.3,7133,453.26,8400,135.75,114150,-77.96
300,9/2020,9,2,17,83,,,10.79,200,27,2700,-10.79
300,10/2020,10,2,,,99,2000,,,,,99
300,11/2020,11,2,17,82,229.6,4519,208.105,4150,80,55700,21.495
300,12/2020,12,2,6,19,,,87.12,1700,56,23800,-87.12
300,1/2021,1,3,,,17.7,385,,,,,17.7
300,2/2021,2,3,17,83,268.2,5939,259.48,5500,120,74300,8.72
300,3/2021,3,3,6,19,21.7,405,57.5,1250,42.5,17625,-35.8
300,4/2021,4,3,17,83,352.7,6569,213.37,3950,104,59075,139.33
300,5/2021,5,3,17,82,322.2,6141,150.37,2800,75,42000,171.83
300,6/2021,6,3,17,81,,,222.24,4200,120,63000,-222.24
300,7/2021,7,3,17,81,339.3,6350,340.07,6400,150,96000,-0.77
300,8/2021,8,3,17,81,412.2,8050,391.9,7600,225,114000,20.3
300,9/2021,9,3,17,81,537.5,10215,235.98,4500,120,67500,301.52
300,10/2021,10,3,17,83,884.9,17391,89.37,1700,45,25500,795.53
300,11/2021,11,3,17,81,585.3,11058,203.49,3900,90,58500,381.81
300,12/2021,12,3,17,83,80.7,1511,157.03,3000,60,45000,-76.33
300,1/2022,1,4,17,83,,,263.93,5050,90,75750,-263.93
300,2/2022,2,4,17,81,,,240.56,4700,85.5,69600,-240.56
300,3/2022,3,4,17,83,,,33.78,650,30,9750,-33.78
300,4/2019,4,1,17,81,5.2,100,244.78,4600,72,55200,-239.58
300,4/2022,4,4,17,83,,,373.81,7200,195,108000,-373.81
300,5/2022,5,4,17,83,,,143.56,2750,30,41250,-143.56
300,6/2022,6,4,17,83,249.5,4900,105.8,2000,30,30000,143.7
300,7/2022,7,4,17,83,240.8,4750,63.28,1200,30,18000,177.52
300,9/2022,9,4,17,83,336.9,6400,62.895,1200,27,16200,274.005
300,10/2022,10,4,17,83,183.6,3500,170.924,3300,69,45450,12.676
300,11/2022,11,4,7,38,,,58.96,1100,41,14900,-58.96
300,12/2022,12,4,17,81,,,203.004,3950,78,51350,-203.004
300,1/2023,1,5,7,38,,,47.29,900,26,11700,-47.29
300,5/2019,5,1,6,19,677.1,12894,433.45,8250,136.5,102000,243.65
300,2/2023,2,5,17,83,,,268.415,5200,65.5,67825,-268.415
300,3/2023,3,5,17,83,,,169.022,3250,52,42250,-169.022
300,6/2019,6,1,17,81,,,537.88,10300,185,126925,-537.88
300,7/2019,7,1,17,83,271.5,5350,169.71,3300,61.25,40425,101.79
300,8/2019,8,1,,,433.3,8522,,,,,433.3
300,9/2019,9,1,6,19,542.5,10877,439.07,8600,110.25,105350,103.43
301,10/2019,10,1,17,81,926.4,18148,439.596,8750,188.25,103125,486.804
301,11/2019,11,1,17,83,400.1,7744,567.83,11150,131.25,132887.5,-167.73
301,12/2019,12,1,17,83,460.4,9131,823.515,16000,83.5,190625,-363.115
301,1/2020,1,2,6,19,2613.9,50786,583.35,11250,59.75,133750,2030.55
301,2/2020,2,2,17,83,1445.8,28177,416.17,8000,36,96000,1029.63
301,3/2020,3,2,17,83,336,6564,2237.645,43500,275.5,521562.5,-1901.645
301,5/2020,5,2,17,82,,,640.79,12500,12.75,159375,-640.79
301,6/2020,6,2,6,19,,,861.04,16750,107.5,225625,-861.04
301,7/2020,7,2,17,81,588.6,11650,327.84,6400,54,86400,260.76
301,8/2020,8,2,17,81,4015.9,81106,3798.7,75550,217.5,1024425,217.2
301,9/2020,9,2,11,62,5574.3,112068,5671.155,113300,310,1605300,-96.855
301,10/2020,10,2,17,81,1254.1,24899,706.4,14000,127,199000,547.7
301,11/2020,11,2,17,82,940.9,18913,440.533,8750,108,120100,500.367
301,12/2020,12,2,6,19,,,561.885,11150,70,156100,-561.885
301,1/2021,1,3,6,19,,,542.45,10800,56,151200,-542.45
301,2/2021,2,3,17,83,255.9,5038,687.175,13800,148,189600,-431.275
301,3/2021,3,3,6,19,664,13017,798.54,15750,129.5,227375,-134.54
301,4/2021,4,3,17,83,1104.2,21519,876.474,16900,148,249650,227.726
301,5/2021,5,3,17,82,1884.2,36253,736.17,14400,120,216000,1148.03
301,6/2021,6,3,17,82,1089.7,20617,1376.94,26400,150,396000,-287.24
301,7/2021,7,3,17,82,878.7,16883,1865.26,35600,165,534000,-986.56
301,8/2021,8,3,17,81,1454.5,28940,1114.76,21700,225,325500,339.74
301,9/2021,9,3,17,81,3601.1,71224,988.77,19750,150,296250,2612.33
301,10/2021,10,3,17,83,999.6,19536,466.07,9150,60,137250,533.53
301,11/2021,11,3,17,81,459.6,9050,796.68,15650,105,234750,-337.08
301,12/2021,12,3,17,83,675.6,12950,1225.6,24250,105,363750,-550
301,1/2022,1,4,17,83,,,1722.09,33600,135,504000,-1722.09
301,2/2022,2,4,17,81,73.8,1420,601.36,11750,100.5,173550,-527.56
301,3/2022,3,4,17,82,539.7,10130,773.66,14800,75,222000,-233.96
301,4/2019,4,1,17,81,584.4,11765,496.05,9750,84,117000,88.35
301,4/2022,4,4,17,83,2545.3,47445,2652.21,49800,345,747000,-106.91
301,5/2022,5,4,17,83,3559.98,69983,1032.71,20250,120,303750,2527.27
301,6/2022,6,4,17,82,1375.8,26926,822.32,16250,105,243750,553.48
301,7/2022,7,4,17,83,156.7,2980,205.535,4000,30,60000,-48.835
301,8/2022,8,4,17,83,,,103.81,2000,15,30000,-103.81
301,9/2022,9,4,17,83,,,207.02,4000,27,54000,-207.02
301,10/2022,10,4,17,83,,,386.65,7500,69,102750,-386.65
301,11/2022,11,4,7,38,,,422.885,8250,68.5,113250,-422.885
301,12/2022,12,4,17,81,278.2,5000,708.835,13750,130,178750,-430.635
301,1/2023,1,5,7,38,,,385.58,7500,52,97500,-385.58
301,5/2019,5,1,6,19,518.1,10199,552.785,10950,136.5,135500,-34.685
301,2/2023,2,5,17,83,,,937.985,18250,78.5,239625,-937.985
301,3/2023,3,5,17,83,,,471.35,9250,65,120250,-471.35
301,6/2019,6,1,17,81,1687.26,33368,1011.975,19850,210.25,246537.5,675.285
301,7/2019,7,1,17,83,1146.8,22817,306.74,6050,61.25,74112.5,840.06
301,8/2019,8,1,17,83,187.4,3650,352.68,7000,24.5,85750,-165.28
301,9/2019,9,1,6,19,,,621.545,12200,110.25,149450,-621.545
302,10/2019,10,1,17,81,247.2,4900,179.64,3500,188.25,41250,67.56
302,11/2019,11,1,17,83,325.7,6500,170.54,3400,131.25,40650,155.16
302,12/2019,12,1,17,83,,,351.025,6750,71.5,80125,-351.025
302,1/2020,1,2,6,19,146.5,2850,133.88,2550,48,30600,12.62
302,2/2020,2,2,17,83,517.9,9900,62.696,1200,24,14400,455.204
302,3/2020,3,2,17,83,,,491.31,9300,204.25,112087.5,-491.31
302,5/2020,5,2,17,82,,,80.49,1500,12.75,19125,-80.49
302,6/2020,6,2,6,19,,,482.77,9300,107.5,125050,-482.77
302,7/2020,7,2,17,81,,,116.346,2250,40.5,30375,-116.346
302,8/2020,8,2,17,81,500.9,9503,337.288,6400,108.75,86962.5,163.612
302,9/2020,9,2,17,83,7.8,150,148.02,2800,55,38800,-140.22
302,10/2020,10,2,17,81,361.8,7050,103.12,2000,84,28000,258.68
302,11/2020,11,2,17,82,266.7,5350,298.05,5800,108,78800,-31.35
302,12/2020,12,2,6,19,293.3,5750,107.15,2150,70,30100,186.15
302,1/2021,1,3,6,19,69.6,1451,179.73,3550,71,49800,-110.13
302,2/2021,2,3,17,83,155.2,2993,420.76,8300,134,112600,-265.56
302,3/2021,3,3,6,19,561.3,10915,530.08,10250,129.5,147500,31.22
302,4/2021,4,3,17,83,635.61,13057,406.36,7950,148,117575,229.25
302,5/2021,5,3,17,82,546.5,10761,237.91,5000,120,75000,308.59
302,6/2021,6,3,17,81,129.3,2600,173.78,3600,120,54000,-44.48
302,7/2021,7,3,17,81,153.2,3112,185.34,3800,150,57000,-32.14
302,8/2021,8,3,17,81,,,347.32,6800,225,102000,-347.32
302,9/2021,9,3,17,81,229.7,4464,106.26,2100,60,31500,123.44
302,10/2021,10,3,17,83,457,8811,66.21,1300,45,19500,390.79
302,11/2021,11,3,17,81,175.5,3436,202.45,3900,90,58500,-26.95
302,12/2021,12,3,17,83,126.1,2441,118.74,2250,60,33750,7.36
302,1/2022,1,4,17,83,,,187.426,3600,90,54000,-187.426
302,2/2022,2,4,17,81,,,171.23,3300,85.5,48600,-171.23
302,4/2019,4,1,17,81,,,280.3,5350,72,64200,-280.3
302,4/2022,4,4,17,82,,,173.734,3400,135,51000,-173.734
302,5/2022,5,4,17,83,336.69,6550,25.82,500,15,7500,310.87
302,6/2022,6,4,17,83,,,26.68,500,15,7500,-26.68
302,7/2022,7,4,17,83,,,41.6,800,30,12000,-41.6
302,9/2022,9,4,17,83,653.1,12374,41.27,800,27,10800,611.83
302,10/2022,10,4,17,83,191.2,3598,116.18,2200,69,30300,75.02
302,11/2022,11,4,7,38,37.7,700,47.35,900,41,12100,-9.65
302,12/2022,12,4,17,81,,,119.87,2300,78,29900,-119.87
302,1/2023,1,5,7,38,,,32.06,600,26,7800,-32.06
302,5/2019,5,1,6,19,,,434.2,8250,136.5,102000,-434.2
302,2/2023,2,5,17,83,,,171.97,3300,65.5,43050,-171.97
302,3/2023,3,5,17,81,,,78.77,1500,39,19500,-78.77
302,6/2019,6,1,17,81,230.92,4259,250.51,4750,98,58187.5,-19.59
302,7/2019,7,1,17,83,678.8,12664,203.64,3800,61.25,46550,475.16
302,8/2019,8,1,,,268.8,5305,,,,,268.8
302,9/2019,9,1,17,81,172.9,3400,313.785,6000,98,73500,-140.885
303,10/2019,10,1,17,83,169,3350,75.3,1500,70.75,17750,93.7
303,11/2019,11,1,17,82,,,30.41,600,25,7500,-30.41
303,5/2020,5,2,11,61,,,62.76,1250,14,17500,-62.76
303,6/2020,6,2,17,82,,,115.76,2300,67.5,31050,-115.76
303,7/2020,7,2,17,81,,,25,500,13.5,6750,-25
303,9/2019,9,1,,,135.2,2700,,,,,135.2
304,10/2021,10,3,,,42.8,550,,,,,42.8
304,11/2021,11,3,,,524.5,6791,,,,,524.5
304,12/2021,12,3,7,22,,,567.18,7341,26,190866,-567.18
305,1/2023,1,5,7,23,,,5000,5000,100.5,502500,-5000
306,8/2020,8,2,7,37,,,60,60,225,13500,-60
306,9/2020,9,2,7,37,,,12.5,12.5,225,2812.5,-12.5
306,8/2021,8,3,7,37,,,40,40,275,11000,-40
306,2/2023,2,5,7,37,,,25,25,275,6875,-25
307,7/2021,7,3,7,22,,,73.5,73.5,175,12862.5,-73.5
308,11/2020,11,2,7,37,,,60,60,275,16500,-60
308,2/2021,2,3,7,37,,,90,90,550,24750,-90
309,2/2023,2,5,7,22,,,150,150,300,45000,-150
31,10/2019,10,1,17,81,,,106,1200,18,21600,-106
31,12/2019,12,1,1,8,,,103.6,1200,19,22800,-103.6
31,1/2020,1,2,14,67,,,53.7,600,23,13800,-53.7
31,2/2020,2,2,14,74,,,101.89,1200,43,24900,-101.89
31,3/2020,3,2,1,8,,,25.4,300,20,6000,-25.4
31,5/2020,5,2,14,74,,,152.4,1800,44,39000,-152.4
31,6/2020,6,2,14,67,,,148.57,1740,43,35520,-148.57
31,7/2020,7,2,1,8,,,312.7,3600,43,73800,-312.7
31,8/2020,8,2,1,3,,,366.5,4200,62,82800,-366.5
31,9/2020,9,2,14,67,276.4,3300,105.78,1200,46,27600,170.62
31,10/2020,10,2,14,67,,,103,1200,43,25800,-103
31,12/2020,12,2,1,8,,,52.5,600,20,12000,-52.5
31,1/2021,1,3,14,74,,,50.8,600,25,15000,-50.8
31,2/2021,2,3,1,8,,,529.5,6000,20,120000,-529.5
31,3/2021,3,3,14,74,,,54,600,24,14400,-54
31,6/2021,6,3,1,7,,,52,600,22,13200,-52
31,7/2021,7,3,1,3,,,52,600,22,13200,-52
31,9/2021,9,3,1,8,,,185,2100,42,43200,-185
31,11/2021,11,3,1,3,,,188.24,2100,61,42000,-188.24
31,12/2021,12,3,1,7,234.8,2700,54,600,22,13200,180.8
31,1/2022,1,4,1,8,844.3,9750,260.7,3000,20,60000,583.6
31,2/2022,2,4,,,312,3600,,,,,312
31,3/2022,3,4,1,7,65.9,750,119.4,1350,47,31950,-53.5
31,4/2019,4,1,1,8,,,76.59,870,43,19200,-76.59
31,4/2022,4,4,17,83,,,239.22,2700,42,57000,-239.22
31,5/2022,5,4,1,8,,,379.62,4350,20,87000,-379.62
31,6/2022,6,4,16,79,,,65.61,750,92,18600,-65.61
31,7/2022,7,4,1,8,419.5,5070,158.28,1800,65,39000,261.22
