ITEM ID,TIME ID,TIME_M ID,TIME_Y ID,STATE ID,PARTY ID,FABRIC KGS,FABRIC MTRS,SOLD KGS,SOLD MTRS,RATE,AMOUNT
1,13,1,2,1,4,,,107.34,720,35,25200
1,20,8,2,7,27,,,53.64,360,40,14400
1,22,10,2,1,7,,,107.31,720,40,28800
1,28,4,3,1,8,,,54.22,360,36,12960
1,30,6,3,1,7,,,48.42,360,40,14400
1,31,7,3,1,8,,,52.91,360,36,12960
1,36,12,3,1,8,,,50.18,360,36,12960
1,37,1,4,14,69,,,105.42,720,70,25200
1,38,2,4,1,7,,,53.83,360,40,14400
1,39,3,4,1,8,,,52.7,360,36,12960
1,40,4,4,17,81,,,53.8,360,36,12960
1,41,5,4,1,7,,,161.94,1080,76,41760
1,42,6,4,1,8,,,51.58,360,36,12960
1,43,7,4,1,8,,,51.9,360,36,12960
1,45,9,4,1,8,,,50.82,360,36,12960
1,47,11,4,6,19,,,107.4,750,40,30000
1,48,12,4,1,8,,,159.54,1140,153,41580
1,49,1,5,1,8,,,155.04,1080,107,38520
1,5,5,1,1,4,,,44,300,35,10500
1,50,2,5,12,63,,,49.48,360,40,14400
10,26,2,3,7,37,,,10.6,10.6,135,1431
10,28,4,3,7,37,,,46,46,270,6210
100,30,6,3,1,8,,,155.08,4050,12,48600
100,38,2,4,6,19,,,162.8,4050,12,48600
100,45,9,4,1,8,,,109.16,2700,12,32400
102,10,10,1,7,45,,,107.7,2400,10.5,25200
102,11,11,1,7,45,,,1312.64,30000,9,270000
102,15,3,2,6,19,,,637.26,14340,9.5,136230
102,45,9,4,7,45,,,229.68,5400,10.5,56700
102,46,10,4,7,45,,,631.98,14850,10.5,155925
102,48,12,4,1,5,,,2309.65,54000,20.5,543375
102,49,1,5,7,45,,,1448.66,33750,10,337500
105,35,11,3,1,8,,,4.31,90,14,1260
105,36,12,3,10,59,,,63.92,1350,13,17550
105,37,1,4,14,69,,,189.68,4050,12,48600
105,38,2,4,6,19,,,123.01,2700,13,35100
105,42,6,4,1,8,,,114.18,2340,40,30060
105,7,7,1,1,1,,,185.05,3600,14.5,52200
106,14,2,2,9,49,,,903.01,17100,70,239400
106,15,3,2,9,49,,,595.59,11700,44,169200
106,17,5,2,9,49,,,2645.3,54000,56,756000
106,27,3,3,9,54,,,928.49,17100,76,257400
106,37,1,4,9,49,,,242.26,4500,15,67500
106,47,11,4,9,53,,,925.61,17850,82,290850
108,12,12,1,12,63,,,101.8,1800,14.5,26100
108,14,2,2,14,75,,,281.9,5400,14,75600
108,19,7,2,12,63,,,235.3,4500,28,63450
108,22,10,2,6,21,,,46.8,900,15,13500
108,23,11,2,6,21,,,93.6,1800,15,27000
108,6,6,1,12,63,,,46.7,900,14.5,13050
108,7,7,1,1,8,,,45.6,900,13.25,11925
11,6,6,1,1,3,,,185.71,185.7,180,33427.8
111,23,11,2,1,3,,,422.97,9000,26,117000
111,24,12,2,1,7,,,165.82,3600,14,50400
111,27,3,3,7,45,,,4.56,100,14,1400
111,37,1,4,14,69,,,125.437,2700,12,32400
111,6,6,1,1,3,,,110.52,2400,14,33600
111,8,8,1,14,69,,,551.45,12000,11.4,136800
112,36,12,3,10,59,,,54.3,1350,12,16200
114,11,11,1,1,4,,,514.45,9900,14.5,143550
114,17,5,2,14,76,,,1653.35,30690,45,445140
114,21,9,2,1,4,,,684.96,13500,30,202500
114,23,11,2,1,3,,,91.92,1800,15,27000
114,27,3,3,1,7,,,425.84,8100,32,129600
114,45,9,4,1,4,,,231.97,4320,14,60480
114,48,12,4,1,4,,,231,4320,13.5,58320
114,49,1,5,1,4,,,233.7,4320,13.5,58320
114,6,6,1,1,3,,,852.65,16200,83.25,224775
115,10,10,1,9,49,,,114.97,2100,27,28350
115,19,7,2,17,82,,,228.41,4500,12.5,56250
115,20,8,2,17,82,,,228.21,4500,12.5,56250
115,22,10,2,17,82,,,230.29,4500,12.5,56250
115,28,4,3,17,82,,,176.49,3600,13,46800
115,31,7,3,9,54,,,41.52,900,14.5,13050
115,51,3,5,17,82,,,196.31,4080,52.5,54600
115,7,7,1,9,54,,,49.16,900,13.5,12150
116,14,2,2,14,75,,,156.16,2700,15.5,41850
116,18,6,2,12,63,,,649.03,11700,46.5,180450
116,20,8,2,1,8,,,247.97,4500,44.5,66600
116,22,10,2,7,22,,,256.326,4500,29.5,67050
116,24,12,2,12,63,,,268.88,4500,16,72000
116,33,9,3,12,63,,,115.56,1800,17,30600
116,34,10,3,12,63,,,137.08,2160,17,36720
116,36,12,3,12,63,,,134.22,2160,17,36720
116,38,2,4,14,75,,,112.84,1800,17,30600
116,39,3,4,12,63,,,284.36,4500,17,76500
116,40,4,4,1,8,,,51.56,810,17,13770
116,41,5,4,12,63,,,133.58,2160,17,36720
116,43,7,4,12,63,,,243.81,3960,34,67320
116,44,8,4,1,8,,,56.08,900,15,13500
116,45,9,4,12,63,,,132.1,2160,16.5,35640
116,48,12,4,12,63,,,386.94,6300,44.5,94050
116,51,3,5,1,6,,,55.72,900,15,13500
116,6,6,1,12,63,,,270.5,4500,15.25,68625
116,7,7,1,12,63,,,921.2,15300,43.9,215010
117,31,7,3,7,45,,,554.325,7500,91,167250
118,17,5,2,14,69,,,378.44,7200,12,86400
118,20,8,2,14,69,,,4.74,90,13,1170
118,30,6,3,14,69,,,93.06,1800,14,25200
118,34,10,3,14,69,,,676.45,12600,42,176400
118,37,1,4,14,69,,,238.5,4500,14,63000
118,44,8,4,14,69,,,230.18,4500,14,63000
118,48,12,4,14,69,,,235.25,4500,14,63000
118,49,1,5,14,69,,,564.83,10800,14,151200
119,17,5,2,14,69,,,2038.4,40500,25,504000
119,18,6,2,14,69,,,779.56,15300,20.2,167760
119,19,7,2,14,69,,,441.1,8100,13,105300
119,20,8,2,14,69,,,42.41,810,13,10530
119,21,9,2,14,69,,,4.44,90,13,1170
119,27,3,3,7,44,,,8.94,180,18,3240
119,44,8,4,14,69,,,234.7,4500,14,63000
119,48,12,4,14,69,,,229.26,4500,14,63000
119,5,5,1,16,80,,,1742.1,31500,25.8,406350
119,7,7,1,16,80,,,490.8,9000,13.4,120600
12,22,10,2,16,78,,,56.76,300,60,18000
12,27,3,3,14,66,,,17.02,90,65,5850
12,34,10,3,12,64,,,17.28,90,80,7200
12,46,10,4,7,34,,,2.25,15,82,1230
12,5,5,1,1,5,,,5.68,30,65.05,1951.5
120,17,5,2,14,69,,,4086.5,81000,25,999000
120,44,8,4,14,69,,,1417.5,27000,42,378000
120,47,11,4,14,69,,,2803.19,54000,56,756000
120,48,12,4,14,69,,,467.32,9000,14,126000
120,49,1,5,14,69,,,1984.59,36000,28,504000
121,17,5,2,14,69,,,558.17,9900,12,118800
121,18,6,2,14,69,,,251,4500,8,36000
121,19,7,2,14,69,,,192.09,3420,13,44460
121,46,10,4,14,69,,,698.1,13500,14,189000
121,48,12,4,14,69,,,1148.87,22500,14,315000
121,49,1,5,14,69,,,958.21,18000,14,252000
121,8,8,1,14,69,,,517.85,9000,13.4,120600
122,14,2,2,14,76,,,43.56,600,25,15000
122,15,3,2,3,10,,,1846.36,24750,231,519750
122,23,11,2,3,10,,,142.94,2010,42,42210
122,4,4,1,14,76,,,1075.7,14100,151,298500
123,4,4,1,16,80,,,346.5,6300,12.4,78120
123,5,5,1,16,80,,,884.65,16200,12.4,200880
124,37,1,4,14,69,,,222.5,4500,14,63000
124,43,7,4,14,69,,,317.34,6300,14,88200
124,48,12,4,14,69,,,225,4500,14,63000
124,49,1,5,14,69,,,360.13,7200,14,100800
126,14,2,2,9,49,,,187.9,2400,44,52800
126,18,6,2,9,49,,,462.33,6000,68,136800
126,19,7,2,9,49,,,225.16,3000,23,69000
126,22,10,2,9,49,,,141.87,1800,47,42000
126,23,11,2,9,49,,,95.81,1200,23,27600
126,24,12,2,9,49,,,139.93,1800,23,41400
126,27,3,3,9,54,,,141.37,1800,23,41400
126,29,5,3,9,49,,,97.74,1200,24,28800
126,30,6,3,9,49,,,524.14,6600,120,158400
126,31,7,3,9,54,,,160.38,2030,24,48720
126,40,4,4,9,49,,,238.96,3000,26,78000
126,41,5,4,9,49,,,234.078,3000,52,78000
126,46,10,4,9,53,,,244.45,3000,52,78000
126,47,11,4,9,53,,,193,2400,52,62400
126,6,6,1,9,49,,,140.5,1800,45,40200
126,7,7,1,9,49,,,281.8,3600,44,79200
127,43,7,4,1,8,,,43.7,600,22,13200
127,48,12,4,9,53,,,47.2,600,25,15000
128,12,12,1,5,12,,,83.54,1080,22,23760
128,6,6,1,1,8,,,91.05,1200,40,24000
128,7,7,1,1,8,,,44.4,600,20,12000
128,8,8,1,5,12,,,65.24,900,23,20700
129,11,11,1,9,49,,,90.55,900,56,25200
129,12,12,1,9,49,,,90.3,900,28,25200
129,14,2,2,9,54,,,91.55,900,28,25200
129,15,3,2,9,49,,,137.59,1350,56,37800
129,19,7,2,9,49,,,95.41,900,29,26100
129,22,10,2,9,49,,,96.2,900,29,26100
129,24,12,2,9,49,,,146.59,1350,58,39150
129,25,1,3,9,49,,,97.85,900,29,26100
129,27,3,3,9,54,,,98.07,900,29,26100
129,30,6,3,9,49,,,95.6,900,30,27000
129,31,7,3,9,49,,,48.58,450,30,13500
129,32,8,3,9,49,,,195.15,1800,60,54000
129,38,2,4,9,49,,,87.72,900,30,27000
129,39,3,4,9,49,,,184.64,1800,60,54000
129,4,4,1,9,49,,,47.19,450,28,12600
129,40,4,4,9,49,,,90.8,900,32,28800
129,41,5,4,9,49,,,90.24,900,32,28800
129,44,8,4,9,49,,,49.12,450,32,14400
129,49,1,5,9,49,,,91.2,900,30,27000
129,5,5,1,9,49,,,91.55,900,56,25200
129,50,2,5,9,49,,,229.26,2250,60,67500
129,51,3,5,9,53,,,184.6,1800,64,57600
129,6,6,1,9,49,,,139.6,1350,56,37800
129,8,8,1,9,54,,,46.5,450,28,12600
129,9,9,1,9,49,,,46.5,450,28,12600
13,18,6,2,14,74,,,104.24,900,64,28800
13,20,8,2,14,74,,,69.36,600,64,19200
13,21,9,2,14,74,,,35.01,300,32,9600
13,23,11,2,6,21,,,122.95,1050,64,33600
13,24,12,2,6,19,,,125.6,1080,96,34560
13,26,2,3,14,76,,,70,600,40,24000
13,27,3,3,14,66,,,34.2,300,34,10200
13,28,4,3,14,66,,,85.56,750,67,25050
13,30,6,3,14,76,,,34.23,300,35,10500
13,31,7,3,14,66,,,52.47,450,34,15300
13,32,8,3,14,76,,,6.9,60,40,2400
13,33,9,3,14,66,,,20.7,180,34,6120
13,36,12,3,14,66,,,102.45,900,66,29700
13,37,1,4,14,76,,,68.8,600,40,24000
13,38,2,4,14,74,,,69.4,600,33,19800
13,4,4,1,6,21,,,51.9,450,31,13950
13,41,5,4,9,49,,,73.47,630,73,22050
13,42,6,4,14,66,,,50.7,450,35,15750
13,45,9,4,14,66,,,35.4,300,35,10500
13,46,10,4,14,74,,,53.1,450,33,14850
13,47,11,4,7,23,,,10.14,90,35,3150
13,50,2,5,14,66,,,54.1,450,35,15750
130,23,11,2,1,8,,,89.85,900,29,26100
130,26,2,3,1,8,,,45,450,29,13050
130,28,4,3,5,12,,,89.85,900,31,27900
130,30,6,3,5,12,,,63.85,630,31,19530
130,32,8,3,6,21,,,70.47,690,31,21390
130,34,10,3,9,49,,,74.29,750,57,42750
130,36,12,3,9,49,,,74.75,750,57,42750
130,7,7,1,14,73,,,134.99,1350,28,37800
131,22,10,2,12,63,,,1728.7,16650,269,503550
131,42,6,4,16,78,,,1266.11,12600,306,382050
131,49,1,5,1,4,,,4102.85,40050,309,1122750
131,6,6,1,1,8,,,1098.73,10800,236,318600
131,7,7,1,1,8,,,1904.72,18450,452,513450
131,8,8,1,1,8,,,919.08,9000,200,254250
132,33,9,3,1,4,,,231.59,2274,31,70494
134,11,11,1,9,49,,,46.2,450,27,12150
134,12,12,1,11,61,,,46.5,450,28,12600
134,13,1,2,7,37,,,15.24,150,32,4800
134,20,8,2,7,37,,,21.84,210,17.5,6615
134,4,4,1,7,37,,,33.92,330,16,10560
134,41,5,4,9,52,,,184.54,1800,64,57600
134,42,6,4,9,52,,,135.47,1350,32,43200
134,44,8,4,1,8,,,93.1,900,30,27000
134,49,1,5,9,52,,,89.1,900,32,28800
134,51,3,5,9,51,,,229.5,2250,64,72000
134,6,6,1,9,58,,,92.54,900,32,28800
134,7,7,1,9,58,,,91.46,900,32,28800
135,31,7,3,1,7,,,20.32,300,25,7500
135,32,8,3,1,8,,,10.2,150,22,3300
135,33,9,3,1,8,,,132.88,1950,42,40950
135,36,12,3,1,7,,,62.22,900,25,22500
136,28,4,3,14,76,,,63.68,900,45,21750
136,30,6,3,14,76,,,63.1,900,25,22500
136,31,7,3,14,76,,,104.9,1500,75,37500
136,32,8,3,7,45,,,63.14,900,21,18900
136,33,9,3,14,76,,,71,1050,71,25650
136,34,10,3,14,76,,,94.1,1350,50,33750
136,36,12,3,14,76,,,74.73,1050,50,26250
136,37,1,4,14,76,,,53.14,750,25,18750
136,39,3,4,14,76,,,93,1350,50,33750
136,40,4,4,6,19,,,41.92,600,25,15000
136,47,11,4,6,19,,,39.6,600,26,15600
136,50,2,5,11,61,,,119.43,1800,22,39600
137,43,7,4,14,69,,,37.39,270,32,8640
137,44,8,4,14,76,,,59.14,450,32,14400
138,43,7,4,14,69,,,22.97,180,32,5760
139,43,7,4,14,69,,,46.93,360,32,11520
14,10,10,1,14,69,,,106.6,900,62,27900
14,11,11,1,1,5,,,125.9,1050,92,32400
14,12,12,1,1,8,,,49.86,450,31,13950
14,13,1,2,6,16,,,125.2,1050,62,32550
14,14,2,2,7,33,,,280.82,2400,124,74400
14,15,3,2,14,72,,,318.1,2700,93,83700
14,17,5,2,14,75,,,56,480,62,14880
14,18,6,2,1,5,,,227.52,1950,127,61950
14,19,7,2,14,72,,,106.2,900,63,28350
14,20,8,2,1,8,,,158.153,1350,64,43200
14,21,9,2,1,3,,,129.64,1110,95,34620
14,22,10,2,6,18,,,60.7,510,66,16050
14,23,11,2,6,21,,,229.6,1950,96,62400
14,26,2,3,1,3,,,90.08,780,98,25710
14,30,6,3,9,49,,,318.38,2700,202,87990
14,31,7,3,1,4,,,178.14,1500,98,49350
14,32,8,3,14,72,,,106.42,900,65,29250
14,33,9,3,14,72,,,53.22,450,33,14850
14,34,10,3,14,72,,,124.78,1050,101,34950
14,35,11,3,14,69,,,105.1,900,64,28800
14,39,3,4,6,21,,,123.24,1050,65,34050
14,4,4,1,14,69,,,156.1,1350,93,41850
14,40,4,4,14,69,,,125.18,1020,104,33600
14,41,5,4,14,68,,,126.84,1050,106,35700
14,44,8,4,14,72,,,215.78,1800,133,59850
14,45,9,4,14,75,,,140.514,1200,160,41670
14,49,1,5,6,21,,,53.5,450,33,14850
14,5,5,1,9,49,,,115.96,960,97,30000
14,50,2,5,14,72,,,387.82,3300,209,114750
14,6,6,1,14,72,,,106.5,900,62,27900
14,7,7,1,14,69,,,90.94,780,93,24180
14,8,8,1,1,8,,,105.2,900,62,27900
14,9,9,1,14,69,,,158.688,1350,93,41850
140,39,3,4,2,9,,,149.84,1110,58,32190
141,43,7,4,14,69,,,24,180,32,5760
142,49,1,5,9,49,,,1463.98,10800,94,335250
143,45,9,4,1,7,,,1,1,175,175
144,45,9,4,1,7,,,1,1,175,175
145,11,11,1,1,7,,,50,50,160,8000
145,12,12,1,1,7,,,50,50,160,8000
145,15,3,2,1,7,,,50,50,160,8000
145,17,5,2,1,7,,,50,0,160,8000
145,21,9,2,1,7,,,25,25,160,4000
145,26,2,3,1,7,,,50,50,160,8000
145,28,4,3,1,7,,,25,25,160,4000
145,32,8,3,1,7,,,25,25,165,4125
145,33,9,3,1,7,,,25,25,165,4125
145,34,10,3,1,7,,,15,15,165,2475
145,36,12,3,1,7,,,39,39,340,6630
145,37,1,4,1,7,,,25,25,170,4250
145,38,2,4,1,7,,,25,25,170,4250
145,40,4,4,1,7,,,50,50,170,8500
145,41,5,4,1,7,,,25,25,175,4375
145,42,6,4,1,7,,,50,50,350,8750
145,43,7,4,1,7,,,25,25,175,4375
145,45,9,4,1,7,,,146,146,1050,25550
145,47,11,4,1,7,,,50,50,350,8750
145,48,12,4,1,7,,,50,50,175,8750
145,49,1,5,1,7,,,25,25,175,4375
145,5,5,1,1,7,,,50,50,160,8000
145,50,2,5,1,7,,,25,25,175,4375
145,8,8,1,1,7,,,50,50,160,8000
146,45,9,4,1,7,,,1,1,175,175
147,45,9,4,1,7,,,1,1,175,175
148,43,7,4,1,7,,,25,25,175,4375
149,12,12,1,14,76,,,89.12,750,35,26250
149,14,2,2,14,76,,,113.8,950,80,35250
149,17,5,2,14,76,,,42.52,360,35,12600
149,18,6,2,14,76,,,36.21,300,45,13500
149,19,7,2,14,76,,,64.34,540,35,18900
149,20,8,2,14,76,,,125.52,1050,70,36750
149,21,9,2,14,76,,,113.46,930,70,32550
149,22,10,2,14,76,,,35.89,300,35,10500
149,23,11,2,14,76,,,148.64,1230,70,43050
149,24,12,2,14,76,,,90.3,750,35,26250
149,25,1,3,14,76,,,17.82,150,35,5250
149,30,6,3,1,8,,,116.06,990,70,34650
149,31,7,3,14,76,,,141.26,1200,70,42000
149,32,8,3,1,8,,,17.5,150,35,5250
149,33,9,3,14,76,,,230.78,1950,138,67200
149,34,10,3,14,76,,,160.82,1350,70,47250
149,36,12,3,14,76,,,124.04,1050,70,36750
149,37,1,4,14,76,,,70.6,600,35,21000
149,38,2,4,14,76,,,28.1,240,95,10950
149,4,4,1,14,76,,,89.68,750,35,26250
149,43,7,4,1,8,,,39.98,330,80.25,11857.5
149,44,8,4,14,76,,,106.35,900,36,32400
149,51,3,5,1,8,,,53.31,450,35,15750
149,6,6,1,14,76,,,89.42,750,35,26250
15,38,2,4,9,49,,,60.9,450,30,13500
150,41,5,4,6,19,,,124.42,900,45,40500
150,44,8,4,1,8,,,14.5,150,32,4800
151,14,2,2,1,8,,,215.4,4860,11,53460
152,10,10,1,12,63,,,101.8,2250,43,32175
152,21,9,2,1,8,,,82,1800,27.5,24750
152,23,11,2,12,63,,,213.7,4500,42,63000
152,25,1,3,14,69,,,44,900,13,11700
152,31,7,3,1,8,,,20.3,450,14.5,6525
152,34,10,3,12,63,,,46.3,1050,14,14700
152,36,12,3,12,63,,,47.1,1050,14,14700
152,38,2,4,14,69,,,40.8,900,13,11700
153,47,11,4,9,49,,,408.66,8100,63,128700
153,48,12,4,9,49,,,352.8,7200,46,110700
153,49,1,5,9,49,,,1178.4,23400,144,334800
153,50,2,5,17,82,,,855.76,17100,90,246600
153,51,3,5,9,49,,,821.68,16500,108,241200
154,10,10,1,9,49,,,91.5,1800,28,25200
154,11,11,1,9,49,,,46.3,900,14,12600
154,12,12,1,9,49,,,106.35,2100,44,30000
154,13,1,2,9,49,,,96.2,1800,28,25200
154,14,2,2,9,49,,,47.1,900,14,12600
154,15,3,2,17,82,,,508.3,9900,38.5,127350
154,17,5,2,17,82,,,454.96,9000,13,117000
154,20,8,2,9,49,,,47.3,900,14.5,13050
154,24,12,2,9,49,,,46.8,900,14.5,13050
154,25,1,3,7,38,,,172.92,3600,57,51300
154,33,9,3,9,49,,,43.23,900,15,13500
154,34,10,3,17,81,,,511.69,10800,45,162000
154,35,11,3,17,82,,,86.18,1800,30,27000
154,36,12,3,17,82,,,132.75,2700,45,40500
154,37,1,4,9,49,,,88.05,1800,15,27000
154,4,4,1,17,82,,,888.61,18000,91,234000
154,41,5,4,17,81,,,225.6,4500,15,67500
154,42,6,4,9,49,,,100.76,2070,33,34290
154,45,9,4,7,28,,,58.74,1200,17,20400
154,48,12,4,9,49,,,43.6,900,16,14400
154,49,1,5,9,49,,,447.36,9000,87,128700
155,14,2,2,9,49,,,613.77,12300,100.5,172650
155,38,2,4,9,53,,,2018.72,40650,110,628950
155,45,9,4,9,49,,,291.25,5790,86,96510
155,46,10,4,9,49,,,270.26,5400,65,87300
155,47,11,4,7,38,,,491.22,9900,108,153000
155,51,3,5,9,49,,,603.9,12150,79,184050
155,6,6,1,17,81,,,977.86,18750,143,258150
155,7,7,1,7,39,,,442.01,8520,138.5,125190
156,10,10,1,1,3,,,55.4,900,18,16200
156,13,1,2,1,3,,,54,900,18,16200
156,17,5,2,7,27,,,544.6,9000,17,153000
156,18,6,2,7,42,,,219.2,3600,36,64800
156,19,7,2,17,82,,,1635.05,27000,32,432000
156,20,8,2,17,82,,,162.9,2700,16,43200
156,23,11,2,1,3,,,109.7,1800,18,32400
156,30,6,3,9,54,,,1311.8,21600,38,410400
156,39,3,4,17,82,,,211.56,3600,49,60300
156,6,6,1,7,27,,,274.2,4500,17,76500
157,19,7,2,17,82,,,275.05,4500,16,72000
157,20,8,2,9,49,,,256.85,4200,34,73800
157,21,9,2,6,14,,,275.43,4500,36,81000
157,22,10,2,14,75,,,330.13,5400,38,99000
157,23,11,2,17,81,,,718.04,11700,72,210600
157,24,12,2,6,14,,,165.78,2700,37,50400
157,25,1,3,14,76,,,128.6,2100,39,40200
157,26,2,3,6,19,,,276.1,4500,18,81000
157,27,3,3,6,14,,,219.19,3600,19,68400
157,28,4,3,17,81,,,269.01,4500,19,85500
157,29,5,3,7,27,,,2499.83,40500,36,729000
157,30,6,3,9,54,,,1651.51,27000,37,504000
157,31,7,3,9,54,,,556.61,9030,41,171660
157,4,4,1,6,14,,,117,1800,18,32400
157,42,6,4,6,14,,,259,4500,40,90000
157,44,8,4,6,14,,,759.29,12600,40,252000
157,5,5,1,17,81,,,389.4,6300,35,108900
157,51,3,5,17,81,,,712.77,11700,40,234000
157,6,6,1,6,14,,,113,1800,18,32400
157,7,7,1,6,19,,,387.6,6300,36,113400
157,8,8,1,17,81,,,1005.4,16200,52,278100
158,19,7,2,5,12,,,63.67,960,22,21120
158,21,9,2,5,12,,,65.13,960,22,21120
158,23,11,2,5,12,,,64.29,960,22,21120
158,25,1,3,5,12,,,115.18,1710,43,37020
159,12,12,1,5,12,,,81.2,1080,22,23760
159,17,5,2,5,12,,,65.824,900,22,19800
159,25,1,3,5,12,,,2.2,30,22,660
159,28,4,3,5,12,,,61.336,840,22,18480
159,8,8,1,5,12,,,65.441,900,23,20700
16,23,11,2,1,6,,,114.9,900,34,30600
16,28,4,3,7,23,,,39.53,300,35,10500
16,32,8,3,1,6,,,115.8,900,35,31500
16,36,12,3,17,82,,,61.86,450,36,16200
16,37,1,4,9,54,,,12.09,90,32,2880
16,38,2,4,6,15,,,369.93,2700,64,86400
16,39,3,4,6,15,,,371.84,2700,65,87750
16,41,5,4,6,15,,,496.46,3600,99,118800
16,42,6,4,6,15,,,496.77,3600,66,118800
16,43,7,4,6,15,,,118.44,900,33,29700
16,47,11,4,7,27,,,60,450,38,17100
16,49,1,5,6,15,,,181.4,1350,33,44550
16,50,2,5,6,15,,,241.93,1800,33,59400
16,51,3,5,6,14,,,8.4,60,90,2700
160,13,1,2,9,54,,,44,600,20,12000
160,14,2,2,9,54,,,84.6,1200,20,24000
160,19,7,2,9,49,,,87.5,1200,21,25200
160,22,10,2,9,49,,,44,600,21,12600
160,30,6,3,9,54,,,477.14,6600,22,145200
160,4,4,1,9,49,,,88,1200,20,24000
160,44,8,4,9,49,,,46.7,600,23,13800
160,9,9,1,9,49,,,87.9,1200,20,24000
161,30,6,3,9,54,,,910.88,9000,32,288000
162,10,10,1,17,81,,,47.5,450,30,13500
162,13,1,2,17,81,,,46.2,450,30,13500
162,28,4,3,17,81,,,45.8,450,32,14400
162,30,6,3,7,27,,,687.9,6750,64,216000
162,36,12,3,17,81,,,44.36,450,32,14400
162,45,9,4,17,81,,,46.1,450,32,14400
162,47,11,4,17,81,,,138.71,1350,32,43200
162,48,12,4,17,81,,,179.9,1800,64,57600
162,49,1,5,6,14,,,45.5,450,34,15300
162,5,5,1,17,81,,,3,30,30,900
162,50,2,5,6,14,,,44.44,450,34,15300
162,6,6,1,17,81,,,51,480,60,14400
164,10,10,1,1,3,,,123.21,1800,19,34200
164,13,1,2,1,3,,,123.88,1800,19,34200
164,15,3,2,9,49,,,60,900,17,15300
164,18,6,2,1,3,,,211.92,3210,39,61500
164,22,10,2,14,66,,,9.78,150,22,3300
164,31,7,3,6,20,,,378.44,5700,55,103500
164,36,12,3,9,53,,,139.66,2100,15,31500
164,37,1,4,1,3,,,176.35,2700,20,54000
164,38,2,4,1,8,,,87.75,1350,41,27450
164,39,3,4,9,49,,,60.3,900,22,19800
164,40,4,4,1,3,,,120.4,1800,21,37800
164,42,6,4,1,8,,,222,3300,86,71400
164,43,7,4,1,3,,,177.6,2700,21,56700
164,44,8,4,1,8,,,20.15,300,20,6000
164,45,9,4,14,66,,,48,750,43,15900
164,46,10,4,1,3,,,180.4,2700,21,56700
164,47,11,4,9,49,,,260.42,3960,64,86400
164,50,2,5,1,8,,,60.3,900,40,18000
164,51,3,5,1,3,,,60.3,900,22,19800
165,38,2,4,7,45,,,30.46,450,21,9450
166,42,6,4,7,27,,,424.7,4200,28,117600
166,48,12,4,13,65,,,3.06,30,32,960
167,25,1,3,1,8,,,50.34,250,50,12500
167,33,9,3,1,8,,,49.32,250,50,12500
167,34,10,3,1,8,,,19.82,100,50,5000
167,41,5,4,1,8,,,19.72,100,55,5500
167,46,10,4,1,8,,,64,400,55,22000
167,48,12,4,1,8,,,64.6,400,55,22000
167,49,1,5,1,8,,,33.2,200,55,11000
167,51,3,5,1,8,,,64.4,400,55,22000
168,32,8,3,1,7,,,25,25,165,4125
168,47,11,4,1,7,,,25,25,175,4375
169,28,4,3,1,7,,,25,25,160,4000
169,30,6,3,1,7,,,25,25,160,4000
169,32,8,3,1,7,,,25,25,165,4125
169,33,9,3,1,7,,,25,25,165,4125
17,38,2,4,9,49,,,60,450,30,13500
170,45,9,4,1,7,,,25,25,175,4375
171,11,11,1,1,7,,,25,25,160,4000
171,36,12,3,1,7,,,25,25,170,4250
171,38,2,4,1,7,,,22.2,22.2,330,3752
171,40,4,4,1,7,,,25,25,170,4250
171,42,6,4,1,7,,,25,25,175,4375
171,43,7,4,1,7,,,25,25,175,4375
171,44,8,4,1,7,,,25,25,175,4375
171,45,9,4,1,7,,,25,25,175,4375
172,45,9,4,1,7,,,50,50,350,8750
172,47,11,4,1,7,,,75,75,525,13125
172,48,12,4,1,7,,,50,50,175,8750
172,51,3,5,1,7,,,25,25,175,4375
173,46,10,4,1,7,,,25,25,175,4375
174,12,12,1,16,79,,,93.4,295,30,25920
174,13,1,2,16,79,,,151.6,500,60,41400
174,14,2,2,7,37,,,656.4,2100,236,179730
174,15,3,2,16,79,,,254.8,828,118,72150
174,17,5,2,7,37,,,12.8,50,29,4350
174,18,6,2,7,37,,,17.6,66,58,5742
174,19,7,2,7,37,,,94.4,300,29,26100
174,20,8,2,4,11,,,63.2,200,33,19800
174,21,9,2,4,11,,,440.5,1450,199,135600
174,24,12,2,7,37,,,169.6,524,90,44934.06
174,25,1,3,7,37,,,909.3,2810,149.5,255544.5
174,26,2,3,7,37,,,605.2,1950,88.5,169035
174,27,3,3,7,37,,,809.1,2716,183.5,241611
174,28,4,3,7,37,,,245.4,800,96,69504
174,29,5,3,16,79,,,639.9,2100,64,190200
174,30,6,3,7,37,,,1330.65,4500,242,406800
174,31,7,3,4,11,,,179.6,600,32,57600
174,32,8,3,4,11,,,414.9,1400,95,128640
174,38,2,4,16,79,,,34.2,116,32,11136
174,39,3,4,16,79,,,151.7,500,64,42240
174,40,4,4,7,22,,,60.1,200,34,20400
174,48,12,4,14,69,,,151.1,500,97,48300
174,49,1,5,6,18,,,151.7,500,32,48000
174,50,2,5,16,79,,,61.2,200,32,17280
174,8,8,1,7,37,,,60.5,200,29,13050
174,9,9,1,7,37,,,77.6,250,58,21750
175,6,6,1,7,37,,,166.5,400,30,44400
175,8,8,1,7,37,,,12.9,50,30,5550
