ITEM ID,TIME ID,TIME M ID,TIME Y ID,STATE ID,PARTY ID,FABRIC KGS,FABRIC MTRS,SOLD KGS,SOLD MTRS,RATE,AMOUNT
115,47,11,4,7,38,440.1,9540,250.87,5400,41.5,74700
115,48,12,4,17,82,619.8,12930,432.1,9000,62.5,112500
116,10,10,1,12,63,1763.7,32040,99.54,1800,15.5,27900
116,11,11,1,12,63,317,5490,196.61,3600,15.5,55800
116,13,1,2,1,8,74.1,1290,526.86,9000,60,135000
116,19,7,2,17,82,5.5,90,1234.87,22500,60.5,339300
116,21,9,2,7,44,107.62,1800,347.65,6300,29.5,90900
116,27,3,3,7,44,117.7,2160,50.12,900,18,16200
116,28,4,3,1,8,69.9,1214,94.84,1710,17,29070
116,30,6,3,12,63,2131.6,35100,971.42,16200,51,269100
116,32,8,3,1,8,956.7,15210,167.29,2700,34,45900
117,23,11,2,3,10,922.9,12750,515.96,6990,84,146790
117,24,12,2,3,10,1002.4,13920,820.25,11250,105,236250
117,26,2,3,3,10,776.6,10740,992.04,13500,126,283500
117,27,3,3,3,10,3085.7,13470,494.44,6750,63,141750
117,28,4,3,3,10,916.27,12480,500.66,6750,66,148500
117,30,6,3,3,10,28.2,390,496.59,6750,66,148500
117,33,9,3,3,10,138.6,1950,1478.35,20250,198,445500
117,34,10,3,3,10,475,6720,593.45,8250,88,181500
117,38,2,4,3,10,54,720,833.958,11250,109,245250
117,39,3,4,3,10,90.4,1230,866.542,12000,132,264000
117,40,4,4,7,44,639.8,8640,55.21,750,22,16500
117,41,5,4,3,10,589.4,7890,332.9,4500,66,99000
117,42,6,4,3,10,629.7,8400,843.52,11250,110,247500
117,43,7,4,3,10,612.4,8220,672.5,9000,88,198000
117,46,10,4,3,10,77.3,1050,499.1,6750,66,148500
117,48,12,4,3,10,146.5,1920,672.35,9000,84,189000
117,49,1,5,3,10,453.6,5910,1171.41,15750,147,330750
118,26,2,3,14,69,551.3,9990,498.46,9000,14,126000
118,27,3,3,14,69,525.4,10080,621.4,11610,51,111510
118,28,4,3,14,69,638.4,12510,641.82,12600,28,176400
118,29,5,3,14,69,181,3510,187.34,3600,28,50400
118,33,9,3,14,69,700.6,13050,195.28,3600,14,50400
